NDVI_mean,NDVI_stdDev,NDBI_mean,NDBI_stdDev,MNDWI_mean,MNDWI_stdDev,BSI_mean,BSI_stdDev,EVI_mean,EVI_stdDev,NDVI_slope,lc,random_split
0.7549464,0.1333360015303711,-0.36411595,0.0842514900785964,-0.49880162,0.1645575310116263,-0.29239854,0.0954785775746963,0.3465553623332215,0.0558886634563706,0.0039200931546727,0,0.9878798068088768
0.68271893,0.1308256385633873,-0.33116916,0.109218527478123,-0.40401062,0.1964287805082775,-0.2504504,0.1024825390626639,0.4358211135919094,0.0830097004234381,1.1769847368353138e-05,0,0.9877851753018316
0.6480029,0.0765605643861506,-0.18301404,0.0560938671610167,-0.53041136,0.0794212596042842,-0.11705254,0.0497599060078271,0.3595198644023091,0.067540808073211,0.0332725281284782,0,0.987765359213809
0.52174556,0.0746723512861805,-0.23164344,0.0547981192926153,-0.33837518,0.0543014877326268,-0.12514663,0.0573732266905257,0.3578084466095252,0.0662363972603687,-0.0734808265967669,0,0.9873457119527558
0.20588587,0.0644347677887108,0.09833633,0.0855636369870107,-0.37247252,0.0810277009468296,0.13082966,0.0599976374550111,0.1229871807390012,0.0345211637172425,-0.0377693025716147,0,0.9871512913089902
0.1868711,0.11192493738245,-0.11389425,0.2342615021107317,-0.06278491,0.3555697871207893,-0.05877153,0.1701041179900574,-0.0438323983324539,3.812591021539382,0.0472371349681605,0,0.987147963165018
0.38241357,0.0779744642821859,-0.1920343,0.0573208954940721,-0.27298185,0.0576430147967229,-0.065104075,0.0452202408599082,0.296468345045506,0.0622458057354968,0.009412562269752,0,0.987107181127736
0.49713546,0.2232185354369937,-0.08442058,0.181850716779346,-0.4739427,0.2700427311771544,-0.015528465,0.1350945977714913,0.3114577104808023,0.148454127150226,0.127793677040451,0,0.9870365673691646
0.438964,0.1485002322517129,-0.21708411,0.2229018710306368,-0.29642627,0.3854932748979297,-0.08127351,0.1055120255919651,0.2924790321155013,0.1236727088340718,0.0134746848124119,0,0.98659686960941
0.5637157,0.1113860210622718,-0.19840828,0.132955952315745,-0.38445497,0.1748892205426322,-0.122135885,0.1003530635368068,0.4099837185024558,0.0780615181470721,0.030049363352796,0,0.9863910835225254
0.33205232,0.1386831923318071,-0.27115646,0.3182571507781848,-0.05763709,0.479676308807959,-0.10894337,0.1716460722134033,0.2708623290459265,0.7165759472026825,0.0568630323338356,0,0.986383096930581
0.7011757,0.1124322065893203,-0.20581374,0.1055685919589323,-0.5412987,0.0830149798522203,-0.15140128,0.1019885754613373,0.3894122023419829,0.0941390215032259,0.1136046443950543,0,0.9863659967668068
0.67473185,0.0806750574724831,-0.11925657,0.0972280941237813,-0.60852903,0.0503512927001625,-0.06195035,0.0911145787131626,0.2967601062146945,0.044518582501078,0.0398218064744454,0,0.9863203830779947
0.48349777,0.0684225714671133,-0.034845684,0.0867699242546752,-0.5302692,0.0776075006230266,0.031580046,0.0711966346575918,0.2908055870887349,0.0423869552845624,0.0170216318123965,0,0.9862555412803086
0.35117108,0.1173610029947418,-0.19433224,0.3048853477194541,-0.18436816,0.4166749596069369,-0.061611734,0.1830660585415008,0.265003893154062,0.1548857444702502,0.0574007702815056,0,0.9861293570201456
0.5550719,0.1365564932889513,-0.13770862,0.0867894203387425,-0.45600075,0.1369968708397997,-0.07312218,0.070433951759655,0.3058335402158891,0.1102123370379628,0.0857404966846413,0,0.9859877247367992
0.45711362,0.1358370008206338,-0.23437423,0.1712727928869919,-0.26771206,0.2794112312060572,-0.118258476,0.0888378536039592,0.3723760257620693,0.0746673672062763,0.0651495014380545,0,0.9859673779712054
0.3543281,0.0683373797751801,0.03877715,0.1198377330572003,-0.44374636,0.1413583517083355,0.08727784,0.0845213541538659,0.2120601272745202,0.0267692424562029,0.0186142109972053,0,0.985893859304434
0.57116556,0.1447830870386107,-0.2612203,0.2142503859811683,-0.36121017,0.3580470037895321,-0.15002203,0.1264945872566508,0.3774108924835079,0.104701534495587,0.0177576769144316,0,0.9857969721766772
0.45673576,0.2202992044511457,-0.2776596,0.2385644452788875,-0.21647704,0.4866404489569206,-0.13037717,0.1172025827985612,0.2852777806559998,0.1137887879361384,0.1627597407104346,0,0.9855292114791016
0.6798536,0.1578262594258392,-0.39541572,0.1606071779466007,-0.3107685,0.2892589995494286,-0.29284835,0.1178396208659382,0.3734503123879262,0.544495518970975,0.0487118775025871,0,0.9855245828112956
0.8529702,0.034678112170474,-0.39423406,0.0598830099167247,-0.5757366,0.03848047965348,-0.34667838,0.0610518620997985,0.5176149715019122,0.0499217004697927,0.0075835382998447,0,0.9854482969052304
0.4369772,0.1295956714774679,-0.15054835,0.2863077391082668,-0.29093373,0.4023061268846971,-0.039270263,0.1658145204922438,0.251434989491457,0.0611687331169577,0.048141077318953,0,0.9853745563716532
0.42997995,0.0901543084710315,-0.10470463,0.0849978154793886,-0.4125758,0.0752593876380291,-0.011967628,0.0763561593824726,0.2515701655576343,0.066002999668919,0.0597839624420093,0,0.9853473715451811
0.2616954,0.0771573228313975,-0.0895289,0.1964790033686102,-0.25706992,0.2570572934398976,0.026017133,0.1144531651648921,0.1894078340044188,0.0743343831817376,-0.045399317468593,0,0.98516932870729
