B2,B3,B4,B5,B6,B7,B8,B9,B11,NDVI,lc,random_split,NDBI
0.0534,0.0759,0.085,0.1166,0.168,0.1854,0.1938,0.2197,0.224,0.39024392,1,0.1411433221606964,0.07228338918142653
0.0514,0.0738,0.0731,0.1093,0.1831,0.2028,0.2078,0.2276,0.1918,0.47953007,1,0.131436825102043,-0.040040040040040074
0.0654,0.0992,0.1096,0.1408,0.2124,0.2331,0.2543,0.22065,0.2302,0.3976367,1,0.0596187608135576,-0.04974200206398356
0.0456,0.0654,0.0664,0.1064,0.1726,0.1866,0.1938,0.2017,0.1989,0.48962337,1,0.7400972820740251,0.01298701298701297
0.0466,0.0664,0.0643,0.0954,0.1764,0.1988,0.2178,0.219,0.1839,0.5441333,1,0.717831785318854,-0.08439133681852125
0.0498,0.0668,0.07215,0.10465,0.1769,0.19945,0.2246,0.2212,0.21565,0.5137321,1,0.7043757492574875,-0.02032935831913682
0.0552,0.0821,0.0799,0.1243,0.2075,0.2234,0.2338,0.2378,0.2145,0.49059612,1,0.5810766664938287,-0.04305152799464646
0.0508,0.0768,0.0864,0.1015,0.139,0.1484,0.165,0.2088,0.2007,0.31264916,1,0.5620213547734244,0.09762100082034449
0.051,0.065,0.0746,0.1076,0.1419,0.1553,0.1668,0.187,0.2202,0.3819387,1,0.5585517404288839,0.13798449612403102
0.06395,0.09275,0.10205,0.12515,0.20665,0.23245,0.2361,0.27255,0.21895,0.39642173,1,0.5465611664771628,-0.03768816613558949
0.03565,0.05995,0.05005,0.0916,0.18455,0.20555,0.2262,0.23425,0.1754,0.63764703,1,0.5007584859429355,-0.1264940239043825
0.0516,0.0697,0.0737,0.1112,0.1705,0.1891,0.2002,0.1985,0.2083,0.4618474,1,0.474429054103094,0.019828641370869093
0.0485,0.0719,0.067,0.10545,0.1766,0.19885,0.2155,0.22065,0.19755,0.5256637,1,0.4729643242521488,-0.043457208570390975
0.0485,0.0744,0.0747,0.11,0.1784,0.1971,0.2128,0.2281,0.204,0.48034784,1,0.4721183216836692,-0.021113243761996168
0.0489,0.0656,0.0782,0.0989,0.1428,0.1564,0.1762,0.2009,0.2157,0.38522014,1,0.470397389288676,0.10079101811686655
0.042,0.06365,0.0573,0.1,0.21275,0.2307,0.2476,0.2513,0.1844,0.6241391,1,0.4394842878321029,-0.14629629629629626
0.0375,0.0468,0.0488,0.0755,0.1284,0.1431,0.1556,0.1709,0.1869,0.52250487,1,0.4166586045049089,0.09138686131386867
0.0454,0.0634,0.0661,0.0988,0.1689,0.1828,0.1964,0.2065,0.1873,0.49638095,1,0.4086444364645312,-0.02371644513943184
0.0505,0.0796,0.0716,0.1186,0.2142,0.2346,0.254,0.2572,0.1887,0.5601966,1,0.405570949910502,-0.14750395301558616
0.05,0.0702,0.0668,0.111,0.2043,0.2266,0.2378,0.2359,0.1971,0.561392,1,0.4003546414796328,-0.093584732122327
0.0412,0.06,0.062,0.0971,0.1808,0.2054,0.2276,0.2358,0.1869,0.5718232,1,0.3652908557795631,-0.0981905910735826
0.04095,0.05955,0.0573,0.09135,0.1893,0.2076,0.2368,0.22385,0.192,0.6103366,1,0.3447381086772536,-0.10447761194029852
0.05875,0.0858,0.09495,0.15645,0.19155,0.20685,0.2316,0.2365,0.2735,0.4184658,1,0.2860148395359321,0.08295387052068902
0.0423,0.0657,0.0683,0.094,0.1731,0.1905,0.195,0.2404,0.1889,0.48120013,1,0.280484038337825,-0.01588955457150298
0.0679,0.0904,0.0949,0.1301,0.1786,0.1944,0.198,0.2046,0.216,0.3519973,1,0.2414994061373327,0.04347826086956519
0.0506,0.0771,0.0714,0.1143,0.2037,0.2273,0.2552,0.2604,0.1777,0.5627679,1,0.2112096159736792,-0.179025179025179
0.0443,0.0662,0.0624,0.0999,0.1796,0.1997,0.211,0.2203,0.1886,0.543526,1,0.1651143958597997,-0.05605605605605607
0.0413,0.0576,0.056,0.0881,0.1649,0.1864,0.1998,0.2028,0.1748,0.5621579,1,0.1344931181584445,-0.06673785371062464
0.0479,0.0637,0.07,0.0852,0.1339,0.1505,0.1698,0.1727,0.2011,0.41618013,1,0.0430048014550485,0.08438932326772713
0.03915,0.06,0.06,0.0987,0.19595,0.2182,0.2332,0.2391,0.17655,0.59072304,1,0.0330014035671237,-0.13825503355704694
0.0461,0.0672,0.0622,0.0967,0.177,0.204,0.2356,0.2286,0.1875,0.58226997,1,0.7938273860536367,-0.11368470810683054
0.0476,0.0627,0.065,0.10115,0.18155,0.2071,0.2118,0.23155,0.20595,0.5303468,1,0.7368849558759455,-0.014003590664272878
0.0492,0.06795,0.0746,0.1207,0.17425,0.1961,0.1989,0.2618,0.23935,0.45447895,1,0.7195324695148483,0.09229891614375359
0.04,0.0549,0.05705,0.117,0.20895,0.2376,0.2287,0.2511,0.21485,0.6006999,1,0.6569945127595626,-0.031225340998759944
0.046,0.066,0.0625,0.1008,0.1592,0.1808,0.2026,0.2008,0.1934,0.5284798,1,0.6112085577646841,-0.023232323232323267
0.0489,0.0628,0.06355,0.0977,0.1553,0.17855,0.1759,0.2087,0.1805,0.46920022,1,0.594656726184622,0.012906846240179555
0.0856,0.1117,0.1229,0.1664,0.20305,0.21945,0.2196,0.2332,0.27925,0.2823358,1,0.5849802758405128,0.11957502255186932
0.0544,0.0826,0.0762,0.1182,0.2291,0.2522,0.2766,0.2732,0.1871,0.5680272,1,0.5339005058323657,-0.19301272374379994
0.0496,0.0725,0.07925,0.1238,0.19975,0.21845,0.2267,0.2434,0.21725,0.4819415,1,0.511933811213598,-0.02128618087622483
0.0412,0.0606,0.0588,0.0904,0.1755,0.1919,0.2156,0.2082,0.1763,0.57142854,1,0.478753098620796,-0.10028068384792038
0.0508,0.0706,0.0744,0.1111,0.178,0.1995,0.2014,0.2315,0.2094,0.4604786,1,0.4628430691599926,0.01947419668938658
0.0583,0.092,0.0952,0.1285,0.2058,0.2314,0.238,0.2372,0.198,0.42857143,1,0.4444571773044451,-0.091743119266055
0.0461,0.0701,0.06115,0.0984,0.20395,0.2247,0.2569,0.2527,0.1771,0.6154693,1,0.4443577358230778,-0.18387096774193548
0.0406,0.06135,0.0558,0.11705,0.185,0.1993,0.1961,0.2442,0.20655,0.5569671,1,0.4300241096550024,0.02595306097106672
0.0461,0.0624,0.0695,0.099,0.1446,0.1622,0.1774,0.1844,0.2236,0.43701902,1,0.349029601882876,0.11521197007481294
0.0606,0.0794,0.0846,0.1207,0.1759,0.1979,0.2182,0.2006,0.2185,0.4412153,1,0.2227235014466179,0.0006869704602701963
0.0368,0.05755,0.0483,0.08515,0.19145,0.2123,0.2329,0.2272,0.1598,0.65647227,1,0.2205635604458886,-0.18614718614718614
0.03765,0.0621,0.05145,0.09865,0.2317,0.25655,0.2787,0.2657,0.15345,0.6883235,1,0.1721769088369711,-0.2898299201666088
0.0444,0.06595,0.06135,0.1155,0.20595,0.22485,0.2622,0.24325,0.21285,0.62076956,1,0.1403550283109207,-0.10388380170508363
0.0364,0.05625,0.0475,0.08675,0.1864,0.205,0.2182,0.2248,0.14895,0.6424539,1,0.0794914109590785,-0.1886150074901267
0.03865,0.0562,0.05075,0.0922,0.15375,0.17245,0.1896,0.21255,0.18975,0.5776992,1,0.0626491902933762,0.0003954132068011368
0.0694,0.0968,0.1044,0.1318,0.1753,0.1922,0.2054,0.2643,0.2273,0.32601678,1,0.0531849261460781,0.05061243355673678
0.0416,0.0574,0.0514,0.0933,0.169,0.1854,0.197,0.2044,0.1785,0.58615136,1,0.0401082055580855,-0.04926764314247674
0.0556,0.08,0.0924,0.1079,0.1479,0.1565,0.1708,0.1913,0.2319,0.29787233,1,0.0196304934201997,0.1517258505090638
0.0494,0.0703,0.0718,0.1049,0.1738,0.1903,0.1992,0.214,0.1998,0.4701107,1,0.794125040069882,0.0015037593984962836
0.038,0.0543,0.0514,0.0845,0.1857,0.208,0.2104,0.2147,0.1591,0.60733384,1,0.7777634389427042,-0.13883626522327472
0.045,0.0647,0.0618,0.0927,0.1684,0.1912,0.2036,0.2159,0.1842,0.53428787,1,0.6837257326220557,-0.05002578648788035
0.04915,0.0701,0.06415,0.0993,0.19795,0.22025,0.2464,0.23155,0.1848,0.586862,1,0.6729091983763927,-0.14285714285714288
0.0639,0.0933,0.096,0.1392,0.2272,0.2522,0.2722,0.2958,0.217,0.47854424,1,0.6528777270775775,-0.11283728536385937
0.03595,0.0553,0.0477,0.0892,0.13795,0.15785,0.1616,0.20295,0.1912,0.54419494,1,0.6255178263249429,0.08390022675736966
0.0612,0.078,0.0899,0.1384,0.201,0.2194,0.231,0.2236,0.2301,0.43970084,1,0.6046474826741375,-0.0019518542615484969
0.048,0.0671,0.0669,0.1095,0.1775,0.19805,0.2035,0.2241,0.198,0.5051775,1,0.5413954470061411,-0.013698630136986245
0.0408,0.05955,0.05695,0.09805,0.2063,0.2324,0.255,0.2409,0.18295,0.6348774,1,0.5407714589018788,-0.16451649731704532
0.0839,0.1047,0.1136,0.14005,0.1839,0.1987,0.2129,0.20665,0.2379,0.30413476,1,0.4750717296440059,0.055456965394853584
0.0414,0.0644,0.05955,0.09775,0.2012,0.2222,0.2332,0.24005,0.172,0.59316826,1,0.4693226605895598,-0.1510365251727542
0.0502,0.0728,0.0718,0.1059,0.1755,0.2054,0.2094,0.2203,0.1975,0.48933142,1,0.3793013507690563,-0.029245514868518046
0.0584,0.0758,0.0835,0.107,0.1687,0.1832,0.1948,0.2112,0.1918,0.39992815,1,0.2878135444201345,-0.007759958613554068
0.0538,0.0761,0.085,0.112,0.1729,0.195,0.2116,0.2242,0.2201,0.4268375,1,0.2839499501228628,0.01968959925874445
0.0807,0.1052,0.1166,0.1616,0.2283,0.2469,0.2456,0.2271,0.2499,0.35615683,1,0.2561793390426141,0.00867810292633703
0.0746,0.0978,0.0993,0.1236,0.1939,0.2018,0.2244,0.2199,0.2019,0.38646898,1,0.131015486710687,-0.05277973258268823
0.04635,0.0659,0.0814,0.1062,0.16365,0.18225,0.1962,0.23365,0.2063,0.41354465,1,0.0895298772053804,0.025093167701863348
0.0384,0.05805,0.0539,0.0919,0.17585,0.19615,0.207,0.22975,0.17715,0.5868149,1,0.0408883323743238,-0.07770402186645839
0.0367,0.0594,0.054,0.0983,0.1906,0.2133,0.2274,0.2383,0.1883,0.6162047,1,0.0129026421674445,-0.09405821505893673
0.0345,0.0588,0.0474,0.09125,0.2106,0.2391,0.2561,0.2748,0.17075,0.6876441,1,0.7690766804574746,-0.19995314513295065
0.05515,0.0778,0.09325,0.1463,0.189,0.205,0.2083,0.2425,0.278,0.38152876,1,0.7285629864431596,0.14332716430187128
0.04025,0.06065,0.057,0.0915,0.19605,0.2176,0.2348,0.24355,0.1696,0.6093215,1,0.6403693769214606,-0.16122650840751734
0.0665,0.0908,0.097,0.1366,0.1963,0.2083,0.2244,0.2459,0.2318,0.39639077,1,0.5293702948132648,0.016220955721174962
0.047,0.0719,0.0652,0.1109,0.2051,0.2252,0.243,0.2385,0.186,0.5768981,1,0.4838835724400444,-0.13286713286713286
0.0648,0.0954,0.1206,0.1296,0.1676,0.1876,0.1996,0.2074,0.2524,0.24672079,1,0.4359419069443921,0.11681415929203542
0.0554,0.0725,0.0804,0.1123,0.1571,0.176,0.1956,0.2059,0.2148,0.41739133,1,0.4076261385106413,0.04678362573099414
0.0389,0.0564,0.0543,0.087,0.1643,0.1872,0.192,0.2061,0.1684,0.5590743,1,0.3816291184141813,-0.06548279689234188
0.039,0.0603,0.0565,0.0935,0.1941,0.2112,0.2342,0.2404,0.166,0.6112831,1,0.3726690286144298,-0.1704147926036981
0.0529,0.0735,0.0792,0.1072,0.1807,0.2048,0.2238,0.2155,0.1988,0.47722772,1,0.3481560423514654,-0.05915759583530524
0.04115,0.0641,0.05975,0.1273,0.19085,0.20785,0.2167,0.21325,0.2097,0.56773376,1,0.3246379531459523,-0.01641651031894936
0.0505,0.0767,0.0686,0.1326,0.2373,0.258,0.2656,0.2701,0.1878,0.5894674,1,0.3245287515763738,-0.17159241288045876
0.04165,0.06165,0.0544,0.0906,0.2037,0.2277,0.2465,0.261,0.16795,0.6384181,1,0.2978742461136099,-0.18952829050548922
0.0483,0.0681,0.0698,0.0995,0.1675,0.1858,0.2038,0.2038,0.1954,0.4897661,1,0.2436525706540375,-0.02104208416833672
0.0434,0.0623,0.05915,0.1096,0.1883,0.2021,0.2101,0.25735,0.2287,0.5606314,2,0.7930727476924037,0.04238833181403824
0.068,0.09435,0.1096,0.13325,0.19035,0.21035,0.2237,0.24765,0.2482,0.34233424,2,0.7861492076985873,0.051917779190506455
0.0532,0.0724,0.077,0.11585,0.20085,0.22835,0.2393,0.2429,0.22825,0.5131205,2,0.7781853577233208,-0.02363383595337398
0.0638,0.0919,0.0959,0.1363,0.2015,0.2204,0.2264,0.2224,0.2266,0.40490228,2,0.7676520100096109,0.00044150110375277207
0.077,0.1074,0.1186,0.1643,0.2036,0.2214,0.2532,0.224,0.2821,0.36202258,2,0.7575259509750443,0.05398841770969557
0.0413,0.06525,0.06045,0.1308,0.21655,0.2417,0.2196,0.24755,0.22055,0.56829137,2,0.7350753841273474,0.0021583551062138054
0.08105,0.1054,0.1128,0.14785,0.24255,0.25915,0.2804,0.2954,0.22425,0.4262462,2,0.726946266901987,-0.11126523333003066
0.0518,0.0686,0.0874,0.1196,0.1623,0.1771,0.1952,0.2229,0.2409,0.3814579,2,0.7236342226867322,0.10479247878926848
0.0486,0.0732,0.0966,0.1471,0.1722,0.1871,0.172,0.2279,0.2368,0.2807148,2,0.7131201488342842,0.15851272015655582
0.05295,0.06835,0.0787,0.11065,0.17675,0.19895,0.2028,0.2159,0.21705,0.44085258,2,0.7130217877892349,0.03394069310468021
0.09115,0.1162,0.1298,0.15965,0.23565,0.2512,0.2846,0.27845,0.2703,0.37355208,2,0.7124353593683537,-0.02577040908271767
0.0445,0.0628,0.0654,0.1145,0.1876,0.2162,0.2376,0.2527,0.2317,0.5683168,2,0.7007482164695867,-0.012571915619007067
0.0487,0.0752,0.0682,0.1063,0.1892,0.2094,0.2314,0.2363,0.1857,0.5447263,2,0.7002586206562881,-0.10956605130664106
0.0454,0.0636,0.0598,0.0912,0.1552,0.1745,0.1982,0.2098,0.1917,0.5364341,2,0.6964433448283608,-0.01667094126699148
0.04365,0.062,0.06145,0.10075,0.1772,0.1964,0.2153,0.222,0.2026,0.5559169,2,0.6914054898088494,-0.030390045465422323
0.0648,0.0818,0.0898,0.1238,0.1974,0.2173,0.2336,0.2342,0.2156,0.4446506,2,0.6897090589172212,-0.04007123775601065
0.06545,0.0915,0.1017,0.1468,0.22845,0.25175,0.2714,0.26185,0.2419,0.45483786,2,0.6845129462207721,-0.057471264367816036
0.0534,0.0716,0.0822,0.1145,0.1743,0.1928,0.2058,0.2216,0.2296,0.42916667,2,0.6740311675780556,0.05466237942122184
0.0638,0.0794,0.1018,0.1487,0.1981,0.2117,0.2322,0.2556,0.2777,0.39041916,2,0.6725736653078821,0.08923318297705435
0.04555,0.0736,0.06775,0.1232,0.2232,0.2536,0.2862,0.26795,0.222,0.61717755,2,0.6690019559445326,-0.12632821723730817
0.0813,0.1074,0.1318,0.1577,0.2019,0.2211,0.241,0.2431,0.2784,0.29291847,2,0.6660693505029727,0.072006160954948
0.04875,0.0669,0.07335,0.1195,0.1617,0.1829,0.2024,0.21735,0.2408,0.4679964,2,0.6611648340725367,0.08664259927797832
0.068,0.08995,0.09925,0.15465,0.20655,0.22535,0.2311,0.22835,0.2467,0.39912212,2,0.6546653796508929,0.03264964420259523
0.05145,0.07005,0.0723,0.12505,0.1886,0.2146,0.2331,0.26925,0.2237,0.5265226,2,0.6518104460412508,-0.020577933450087547
0.0516,0.0688,0.0813,0.109,0.16265,0.18485,0.2086,0.2162,0.23675,0.43911695,2,0.6351096791587867,0.06320871224879304
0.0447,0.06535,0.066,0.11345,0.1532,0.179,0.1891,0.21805,0.236,0.48255587,2,0.6186534594631837,0.11032698188661491
0.0675,0.0874,0.1068,0.154,0.2199,0.2516,0.2332,0.2504,0.254,0.37176472,2,0.6053566558873785,0.042692939244663414
0.0443,0.0614,0.0656,0.1095,0.1788,0.20305,0.2237,0.21465,0.20695,0.5464915,2,0.6038525025750844,-0.038894694067107896
0.05,0.0717,0.0692,0.1071,0.161,0.1766,0.1844,0.202,0.195,0.45425868,2,0.6024655533219972,0.027938850817079593
0.04465,0.0651,0.0729,0.1092,0.1963,0.2261,0.2513,0.25495,0.21925,0.55027765,2,0.6010230969742524,-0.06811178408245674
0.06985,0.0928,0.1054,0.13105,0.16365,0.17955,0.1972,0.2202,0.25115,0.30337077,2,0.5973544547424314,0.12033009925281589
0.0592,0.0787,0.08215,0.1256,0.2245,0.2471,0.272,0.27415,0.2485,0.5360723,2,0.5961138664366681,-0.04514889529298755
0.0538,0.0796,0.0822,0.13,0.171,0.1879,0.1976,0.2544,0.2598,0.41243747,2,0.583617770082847,0.13598600787057277
0.0819,0.1064,0.1231,0.14835,0.17845,0.1934,0.2195,0.22145,0.267,0.28137773,2,0.5819664895189682,0.09763617677286744
0.0558,0.0782,0.0804,0.1367,0.1935,0.2131,0.2226,0.2498,0.2632,0.46930695,2,0.5761203277414422,0.08357348703170028
0.0579,0.07845,0.0869,0.14795,0.19835,0.21975,0.2139,0.2339,0.26805,0.42220744,2,0.5579422793779588,0.11235605353252413
0.0453,0.0692,0.0626,0.1064,0.1944,0.2149,0.2244,0.2232,0.1934,0.5637631,2,0.5558540350203064,-0.07419818094782193
0.053,0.07475,0.0742,0.1439,0.2235,0.2432,0.2493,0.2599,0.2522,0.5412674,2,0.5388701990413596,0.005782652043868367
0.1162,0.16,0.1778,0.1751,0.2441,0.2641,0.3332,0.281,0.2548,0.3041096,2,0.5368465344646344,-0.13333333333333328
0.0772,0.0994,0.1078,0.1515,0.23165,0.2513,0.2771,0.2806,0.22995,0.4398545,2,0.5316018328869049,-0.09298885711468302
0.1173,0.1607,0.19,0.23105,0.26005,0.2746,0.2777,0.27275,0.38215,0.18751338,2,0.5258094720403292,0.15829355156474953
0.0787,0.1016,0.1185,0.15145,0.20645,0.22035,0.2348,0.24655,0.264,0.329182,2,0.5199445825360584,0.05854049719326384
0.0528,0.0714,0.0822,0.1281,0.1821,0.2006,0.2236,0.2333,0.2562,0.46239373,2,0.5195855494770267,0.06794497707378072
0.044,0.0667,0.0656,0.1225,0.1923,0.2194,0.2458,0.2485,0.2538,0.57867694,2,0.5123157401544336,0.016012810248198627
0.104,0.1468,0.1642,0.2216,0.3078,0.3277,0.3432,0.3097,0.2587,0.35277888,2,0.5097003581222247,-0.14038876889848814
0.04265,0.0714,0.064,0.1372,0.2256,0.2523,0.2646,0.2514,0.23295,0.6104686,2,0.505154996903327,-0.06361169731685261
0.049,0.0683,0.072,0.12,0.1944,0.2214,0.242,0.2395,0.2303,0.54140127,2,0.5002479180851777,-0.024772390429811535
0.0474,0.0683,0.0621,0.1019,0.2091,0.235,0.2486,0.2606,0.1918,0.6002575,2,0.4987822657856664,-0.12897366030881013
0.0604,0.09045,0.0935,0.1828,0.2416,0.25875,0.2559,0.34455,0.2908,0.46479678,2,0.4920329276181741,0.06383757087982438
0.0695,0.09365,0.0971,0.12995,0.1902,0.20295,0.2205,0.2306,0.2296,0.38853908,2,0.4908230830816067,0.020217729393468113
0.0534,0.0786,0.0787,0.1236,0.1985,0.2134,0.2344,0.2592,0.2264,0.49728522,2,0.4853171894813285,-0.017361111111111126
0.103,0.1361,0.1569,0.16735,0.2206,0.23835,0.2803,0.28215,0.2826,0.28225067,2,0.4757484606743557,0.004085983300763945
0.05375,0.0798,0.08565,0.14495,0.2085,0.2366,0.2615,0.2678,0.26605,0.50655335,2,0.4700182018953939,0.008624774902852808
0.0554,0.0709,0.0774,0.1034,0.1193,0.1279,0.17,0.1611,0.1238,0.37429264,2,0.4636486412081568,-0.15724982981620156
0.0534,0.0747,0.0808,0.1204,0.192,0.2116,0.2076,0.237,0.2202,0.43966714,2,0.4614135287474425,0.029453015427769985
0.0607,0.0907,0.097,0.1384,0.2109,0.2295,0.2546,0.2876,0.2144,0.4482366,2,0.4582596036530285,-0.08571428571428569
0.0518,0.0717,0.0786,0.1236,0.175,0.2006,0.2248,0.2311,0.2568,0.48187214,2,0.4566915641095014,0.06644518272425244
0.0598,0.0808,0.0946,0.142,0.2,0.2184,0.241,0.2302,0.248,0.4362336,2,0.455073532486609,0.014314928425357885
0.0469,0.0686,0.0726,0.1196,0.1893,0.216,0.2378,0.2434,0.2163,0.5322165,2,0.4533352002388764,-0.047346399471482094
0.0508,0.07255,0.0754,0.1161,0.1742,0.19335,0.2157,0.21885,0.22465,0.48196495,2,0.4504373853786508,0.020324741682752324
0.06945,0.1014,0.1044,0.1688,0.26735,0.2817,0.3113,0.30495,0.23735,0.4977147,2,0.4461454494328837,-0.13478538230201403
0.0546,0.0772,0.0808,0.1269,0.216,0.2431,0.234,0.2778,0.2087,0.48665822,2,0.4313683734579507,-0.05714931104585502
0.03465,0.04895,0.05365,0.09275,0.1741,0.1823,0.1489,0.2729,0.17605,0.47025427,2,0.4183722816564396,0.08355131558701341
0.0437,0.05865,0.05815,0.11895,0.2105,0.23335,0.2107,0.2516,0.2144,0.5674168,2,0.4169237292768267,0.008703834391907807
0.0643,0.09065,0.0957,0.1444,0.2009,0.22125,0.2282,0.22885,0.2578,0.40907687,2,0.4060007995271621,0.06090534979423866
0.0719,0.09925,0.1105,0.15925,0.2183,0.22725,0.2304,0.25355,0.2474,0.35171604,2,0.3911888479754405,0.035579740477187136
0.06025,0.0883,0.0953,0.12265,0.16445,0.17675,0.2189,0.21425,0.22335,0.39338002,2,0.3866694960744439,0.010062182023742185
0.07215,0.09215,0.1022,0.14575,0.20565,0.2248,0.2373,0.2559,0.26085,0.39793813,2,0.3847408147225502,0.04727491719361641
0.0618,0.0879,0.0878,0.1337,0.2217,0.2322,0.233,0.2427,0.214,0.45261842,2,0.3805369263346001,-0.04250559284116335
0.06065,0.0858,0.1007,0.15535,0.19395,0.2155,0.2207,0.2853,0.3133,0.37336653,2,0.3778811248682044,0.17340823970037456
0.0686,0.0902,0.111,0.1449,0.2061,0.2272,0.2626,0.2687,0.271,0.4057816,2,0.3672597161339692,0.015742128935532267
0.05455,0.0855,0.083,0.1453,0.21995,0.241,0.2594,0.28515,0.2516,0.51518697,2,0.3648210260718502,-0.01526418786692765
0.057,0.0752,0.0782,0.1106,0.1643,0.1769,0.225,0.2018,0.2117,0.48416886,2,0.3614031810071851,-0.030455690405312586
0.0446,0.0628,0.0692,0.1111,0.2093,0.2335,0.2574,0.2686,0.2141,0.57624006,2,0.3601708711249644,-0.09183457051961824
0.04,0.0575,0.0544,0.1,0.1819,0.2018,0.1914,0.2147,0.1859,0.5573637,2,0.3416576983597118,-0.0145772594752186
0.0478,0.0729,0.0756,0.1326,0.2151,0.2427,0.2644,0.2604,0.2466,0.55529416,2,0.3285266582795821,-0.034833659491193755
0.05215,0.07825,0.07705,0.1216,0.1697,0.1904,0.1913,0.2146,0.2156,0.42574996,2,0.3262393243788651,0.05971983288277222
0.04475,0.06525,0.06665,0.10785,0.19695,0.2224,0.2454,0.2262,0.2077,0.57282484,2,0.3201154216940605,-0.083204590598102
0.0429,0.0608,0.0601,0.0967,0.20215,0.2203,0.2341,0.2382,0.20225,0.5914344,2,0.3016148928655551,-0.07299186432909359
0.09055,0.1133,0.1161,0.17045,0.17825,0.185,0.1646,0.2366,0.22365,0.17278233,2,0.2924155840950744,0.1520927237604636
0.06535,0.09345,0.0944,0.1439,0.21965,0.2459,0.2569,0.2778,0.26235,0.4625676,2,0.2843244997026946,0.010495907558979316
0.06605,0.0871,0.09835,0.2048,0.23965,0.26595,0.2406,0.2651,0.2721,0.41967842,2,0.2793650464465881,0.061439438267992974
0.0465,0.0664,0.072,0.1201,0.1739,0.1969,0.2136,0.2333,0.2365,0.49579832,2,0.2722978011200764,0.05087758275938675
0.03955,0.05645,0.05155,0.09775,0.2052,0.2336,0.2552,0.24395,0.19285,0.66389567,2,0.2646843112454959,-0.13915857605177992
0.0501,0.07275,0.07665,0.11075,0.16955,0.18355,0.202,0.21805,0.22635,0.4498475,2,0.259126963130046,0.056846037119178204
0.069,0.0988,0.1024,0.155,0.2236,0.24,0.257,0.2837,0.2251,0.4301614,2,0.2520298121733693,-0.06616884463804193
0.0708,0.0971,0.1138,0.14365,0.1964,0.20845,0.2299,0.22815,0.28575,0.3377946,2,0.2464946402086274,0.10830990012605453
0.0507,0.0766,0.0811,0.1417,0.2061,0.2249,0.2147,0.273,0.21665,0.45165652,2,0.2455980403732264,0.004520690854294673
0.07485,0.1026,0.1066,0.16695,0.2333,0.2528,0.261,0.2746,0.2619,0.42002177,2,0.2448214094848219,0.0017211703958692137
0.068,0.09035,0.09985,0.14205,0.1959,0.21575,0.2194,0.2454,0.2494,0.37447143,2,0.2362808370490339,0.06399317406143344
0.0815,0.1075,0.1202,0.16145,0.21,0.23,0.2457,0.2491,0.27445,0.3429899,2,0.2361361117290423,0.055272517543016486
0.0562,0.078,0.0867,0.11815,0.1881,0.2034,0.2214,0.2358,0.239,0.4371957,2,0.2261023490404352,0.03822762814943522
0.04025,0.0594,0.0563,0.10375,0.1724,0.19335,0.2109,0.2326,0.214,0.57859284,2,0.2220971510125248,0.007295834313956205
0.041,0.0651,0.05825,0.11495,0.21075,0.24565,0.2647,0.2941,0.2142,0.63926303,2,0.2119467915617092,-0.10544998955940696
0.03465,0.0597,0.0491,0.0895,0.178,0.1989,0.2132,0.22805,0.17465,0.62561953,2,0.2105346555081707,-0.09939409565553693
0.04415,0.0643,0.0617,0.1045,0.1892,0.21195,0.2218,0.2312,0.2066,0.56472665,2,0.2065784264416686,-0.03548085901027075
0.0524,0.07475,0.08075,0.12455,0.1964,0.2153,0.2243,0.23535,0.2355,0.47057858,2,0.2046303800223663,0.024358416702914283
0.0822,0.1021,0.1084,0.1265,0.189,0.2095,0.217,0.2342,0.2197,0.33374307,2,0.1986270879118342,0.006182734142431894
0.03595,0.05855,0.05235,0.10015,0.2299,0.2542,0.2749,0.2749,0.1766,0.6800611,2,0.1778091778494518,-0.21771871539313392
0.0748,0.1146,0.1384,0.1632,0.2057,0.2163,0.2466,0.2217,0.2826,0.28103894,2,0.1724797686717195,0.06802721088435375
0.1097,0.1418,0.1687,0.16065,0.23205,0.24805,0.2829,0.2429,0.2753,0.25287867,2,0.17046018163693,-0.013615191687567172
0.0439,0.0644,0.0624,0.1148,0.2207,0.2664,0.2956,0.3199,0.2094,0.65139663,2,0.1620075949597782,-0.17069306930693062
0.03795,0.0622,0.05865,0.1116,0.1678,0.193,0.2123,0.22825,0.2103,0.5670788,2,0.1615573922119777,-0.0047326076668244245
0.0534,0.0736,0.0783,0.1199,0.199,0.2198,0.2084,0.2191,0.2066,0.45378444,2,0.1597653989697882,-0.004337349397590351
0.0502,0.06865,0.0715,0.11635,0.1835,0.20435,0.2098,0.2389,0.22845,0.49164593,2,0.1526421492351409,0.04255561893896178
0.0554,0.0722,0.0767,0.1161,0.1712,0.1902,0.2114,0.2158,0.2261,0.467546,2,0.1417705443937515,0.03359999999999998
0.0494,0.06755,0.0668,0.09695,0.18735,0.20985,0.2199,0.26325,0.1885,0.53400767,2,0.1361617154968852,-0.07688540646425077
