B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,NDBI,MNDWI,BSI,entropy,lc,random_split
0.1286,0.1395,0.1783,0.2131,0.242,0.24925,0.2551,0.2517,0.2588,0.2628,0.3196,0.30905,0.083046496,0.105117545,-0.28379193,0.15315506,3.464671261615841,5,0.9986870656607896
0.1393,0.1792,0.2562,0.3492,0.3785,0.3802,0.3898,0.3964,0.391,0.3924,0.4921,0.4875,0.063304715,0.114483066,-0.31524792,0.18752207,3.559978998942833,5,0.998683909998526
0.1585,0.1948,0.2509,0.3114,0.33595,0.34225,0.3578,0.3686,0.3718,0.3733,0.46975,0.42835,0.084117666,0.11639235,-0.30368418,0.16195007,3.533985979671836,5,0.9986832986340514
0.1044,0.1356,0.169,0.2042,0.2344,0.2408,0.2484,0.2394,0.2524,0.2379,0.304,0.3107,0.07935077,0.092739,-0.28541225,0.1508152,3.4646712616158406,5,0.9986784218632786
0.1654,0.161,0.2196,0.288,0.3317,0.3363,0.3519,0.3312,0.3595,0.4091,0.4751,0.4396,0.06976747,0.13850948,-0.36778465,0.21580498,3.559978998942834,5,0.9986693079782726
0.09425,0.1198,0.1482,0.1803,0.1823,0.1826,0.19175,0.2076,0.19675,0.1959,0.29185,0.3145,0.07037897,0.19463775,-0.32644016,0.18103933,3.4646712616158406,5,0.998668388319998
0.1733,0.1908,0.2496,0.3054,0.3287,0.329,0.3389,0.354,0.3434,0.3841,0.4299,0.4044,0.07370335,0.111858256,-0.26534218,0.1488165,3.4646712616158406,5,0.9986595163731896
0.1753,0.2066,0.267,0.3276,0.3661,0.3861,0.3998,0.4185,0.4119,0.4146,0.4989,0.4581,0.12183354,0.0955204,-0.30278105,0.13874346,3.4278478176485936,5,0.9986542510304868
0.1486,0.1753,0.2328,0.2978,0.33505,0.34515,0.35345,0.3606,0.3585,0.35955,0.4367,0.43325,0.09538273,0.09834002,-0.30455562,0.15632871,3.3736956941673486,5,0.9986493711407906
0.10735,0.1407,0.1733,0.2026,0.219,0.228,0.23585,0.2404,0.23835,0.2362,0.2942,0.27925,0.08532731,0.10487278,-0.25860962,0.13179179,3.460339091737341,5,0.9986474537372456
0.09805,0.1092,0.13756667,0.19126667,0.2026,0.20615,0.2147,0.2244,0.2214,0.228,0.2813,0.271225,0.079711296,0.119156584,-0.34314817,0.17237958,3.46467126161584,5,0.99863926944668
0.1767,0.215,0.278,0.3388,0.3579,0.3664,0.3768,0.4056,0.3821,0.3801,0.47,0.4406,0.08973669,0.103156924,-0.25668448,0.13166364,3.533985979671836,5,0.9986182669844408
0.152,0.1859,0.2384,0.2806,0.29435,0.29455,0.30395,0.3088,0.30325,0.31115,0.41085,0.41635,0.047845267,0.15067914,-0.26561415,0.16587277,3.4300139025878438,5,0.9986081487651508
0.1527,0.2062,0.2932,0.4072,0.4377,0.4396,0.4524,0.4708,0.4574,0.455,0.5551,0.5625,0.07243736,0.096493855,-0.30873516,0.17403771,3.4603390917373416,5,0.9985930387154895
0.1959,0.2482,0.3184,0.4044,0.4334,0.4351,0.446,0.4592,0.4489,0.4507,0.5263,0.5021,0.063455306,0.07936833,-0.2461229,0.13631646,3.3996887134383456,5,0.998591249540146
0.1314,0.1764,0.2316,0.2829,0.31315,0.3305,0.345,0.3602,0.3569,0.34825,0.46915,0.43855,0.12019901,0.13588765,-0.33899394,0.16719048,3.5773076784568323,5,0.998577403706292
0.1402,0.1794,0.2208,0.2586,0.2745,0.275,0.2856,0.2976,0.2833,0.269,0.3576,0.3625,0.07011867,0.115930706,-0.23651454,0.1273326,3.47333560137284,5,0.9985703160256534
0.116,0.1267,0.152,0.1897,0.21045,0.2099,0.21635,0.2128,0.2196,0.24435,0.2827,0.25605,0.057391275,0.12562212,-0.30066714,0.16369012,3.4603390917373416,5,0.9985634780258538
0.11585,0.1292,0.1693,0.2015,0.2235,0.2366,0.2459,0.2546,0.2467,0.2623,0.29775,0.2717,0.11642182,0.093764335,-0.27502406,0.13074006,3.5513146591858344,5,0.9985616578091974
0.1893,0.2328,0.2818,0.3208,0.3434,0.3588,0.3728,0.3888,0.3846,0.3832,0.4762,0.4652,0.09582862,0.106412634,-0.2564644,0.12364304,3.4386782423448428,5,0.9985536777580156
0.1539,0.1945,0.2727,0.37,0.3973,0.40305,0.41505,0.424,0.4171,0.42885,0.5234,0.52235,0.06801006,0.11302498,-0.31491017,0.1818242,3.4213495628308443,5,0.9985459579407856
0.2035,0.241,0.3174,0.3988,0.42885,0.42685,0.4379,0.449,0.4418,0.44345,0.53145,0.5083,0.059212096,0.09211403,-0.25216466,0.14827956,3.559978998942833,5,0.99854531618881
0.1549,0.2038,0.2834,0.3828,0.4076,0.4121,0.4209,0.434,0.4254,0.4311,0.5178,0.5182,0.06268361,0.09796436,-0.29256114,0.17082684,3.501494705583088,5,0.9985400208748996
0.1439,0.1885,0.2733,0.3716,0.4039,0.41165,0.42655,0.443,0.4324,0.4454,0.5367,0.5283,0.087650366,0.107625656,-0.3251852,0.17976362,3.3606991845318483,5,0.9985357505523148
0.115666665,0.1305,0.166,0.22705,0.2428,0.245,0.25125,0.2609,0.25366667,0.26896667,0.3256,0.3103,0.06937183,0.12417999,-0.3246542,0.17080665,3.404020883316845,5,0.998509785355052
0.1112,0.1758,0.2114,0.2393,0.2537,0.2489,0.2521,0.2478,0.2494,0.2305,0.2993,0.3018,0.017450206,0.0909422,-0.17211667,0.11951777,3.4430104122233423,5,0.9985006229846504
0.16555,0.2168,0.2765,0.3348,0.3615,0.3708,0.3832,0.3994,0.39035,0.39045,0.51195,0.4873,0.08798691,0.1347667,-0.29862392,0.15759255,3.5166573001578376,5,0.9984897926600752
0.178,0.2166,0.2752,0.3328,0.3594,0.359,0.372,0.3752,0.3693,0.3739,0.4798,0.4754,0.05988701,0.13013777,-0.27099335,0.15722016,3.3736956941673477,5,0.9984700039507752
0.12216,0.13481666,0.17515,0.2396,0.26845,0.27245,0.28053334,0.27624,0.28472,0.2991,0.37382,0.37192857,0.07102975,0.1352993,-0.36189592,0.19752851,3.490664280886839,5,0.998462420624069
0.1493,0.166,0.2272,0.3132,0.3466,0.348,0.3596,0.3572,0.3594,0.372,0.4047,0.3737,0.065632455,0.059285443,-0.2808989,0.15687698,3.4646712616158406,5,0.9984609820780534
0.1562,0.1942,0.243,0.2912,0.3108,0.3179,0.3299,0.3464,0.3421,0.3291,0.4361,0.4316,0.08657462,0.120791584,-0.28434694,0.14725138,3.464671261615841,5,0.9984440413253026
0.1942,0.2359,0.3075,0.3922,0.4219,0.42,0.42775,0.4374,0.42615,0.4382,0.5122,0.49335,0.054484114,0.09170353,-0.2497255,0.14647904,3.555646829064334,5,0.9984302026894872
0.2095,0.2732,0.3268,0.408,0.4258,0.4233,0.4342,0.4568,0.4351,0.4241,0.4964,0.4798,0.056429256,0.06580785,-0.20602529,0.10670581,3.4646712616158406,5,0.9984283409595848
0.1047,0.100833334,0.12824,0.172,0.20173334,0.2035,0.2127,0.2064,0.21795,0.2258,0.28956667,0.2848,0.09090909,0.14111194,-0.38612753,0.20074575,3.4430104122233423,5,0.9984204449694032
0.2173,0.2486,0.3252,0.404,0.4538,0.4579,0.4707,0.4688,0.4774,0.4789,0.5507,0.5232,0.07424381,0.07129657,-0.2574495,0.14191735,3.46467126161584,5,0.9984183285335528
0.21816666,0.2547,0.3332,0.40335,0.435475,0.4402,0.44875,0.4638,0.45483333,0.46055,0.541375,0.51975,0.06971114,0.08687104,-0.23802987,0.13601585,3.505826875461588,5,0.9983984211553966
0.1929,0.2312,0.2864,0.3356,0.368,0.3875,0.4071,0.4283,0.4208,0.4234,0.5124,0.4723,0.121350974,0.098156855,-0.28292438,0.12504144,3.4646712616158406,5,0.9983917723633184
0.1482,0.2056,0.2813,0.3468,0.3752,0.37945,0.3869,0.3958,0.3854,0.3753,0.4949,0.50685,0.065984376,0.1243894,-0.27518678,0.16651653,3.456006921858841,5,0.9983860079439056
0.14055,0.1723,0.2237,0.2776,0.3079,0.31105,0.32,0.32,0.3239,0.3243,0.4221,0.3768,0.07095048,0.13163538,-0.30721587,0.1739933,3.5773076784568323,5,0.9983771697643308
0.11165,0.1296,0.173,0.2445,0.26453334,0.26933333,0.2821,0.2966,0.2901,0.29178,0.386,0.38615,0.09628537,0.14184292,-0.3810376,0.19333774,3.4646712616158406,5,0.998374584779244
0.13495,0.1644,0.21853334,0.2776,0.31025,0.32496667,0.3411,0.3488,0.3552,0.34655,0.434,0.41835,0.11366541,0.09984794,-0.33020023,0.16198562,3.5079929604008373,5,0.9983653692849528
0.12635,0.1752,0.2303,0.2891,0.32025,0.3188,0.329,0.3268,0.32645,0.3126,0.4196,0.43035,0.061211232,0.12485761,-0.2912756,0.17072769,3.5773076784568323,5,0.998362080062048
0.0999,0.12736666,0.1657,0.21206667,0.23546,0.23953,0.24890909,0.24864,0.2528941,0.24051666,0.32325,0.28995,0.079385296,0.1221151,-0.32222107,0.17481172,3.460339091737341,5,0.9983570532443932
0.11095,0.1209,0.1442,0.169,0.18045,0.18065,0.1878,0.1966,0.19015,0.20055,0.26875,0.24025,0.07549235,0.17127919,-0.30161038,0.15921882,3.5773076784568323,5,0.998334176481806
0.0727,0.0932,0.121,0.1499,0.1709,0.1854,0.1933,0.196,0.2017,0.2021,0.2444,0.2477,0.13327548,0.095718436,-0.33771208,0.15376738,3.4646712616158406,5,0.9983328159115998
0.1639,0.1964,0.257,0.3264,0.3689,0.3873,0.4049,0.432,0.4305,0.4396,0.5227,0.47,0.1392405,0.09672683,-0.3407721,0.14937395,3.4256817327093443,5,0.9983327395812304
0.1166,0.1218,0.1524,0.1848,0.2175,0.2163,0.226,0.2142,0.2319,0.239,0.3125,0.3543,0.07368422,0.14805289,-0.34437513,0.19356774,3.4646712616158406,5,0.9983285163372708
0.13406667,0.16,0.198,0.259,0.2698,0.2776,0.2857,0.2944,0.2879,0.29045,0.3564,0.3332,0.063968204,0.10631695,-0.2857143,0.15049542,3.4451764971625924,5,0.9983120901577164
0.1574,0.1694,0.2132,0.2546,0.2795,0.2786,0.2885,0.2802,0.2869,0.2936,0.3637,0.3615,0.047868393,0.11804486,-0.2608771,0.15797357,3.365031354410349,5,0.9983031174147848
0.1935,0.2388,0.3132,0.3996,0.4307,0.4338,0.4456,0.4576,0.4449,0.4533,0.5287,0.515,0.06766216,0.086072296,-0.25596863,0.14273404,3.414851308013094,5,0.9982835091145698
0.11535,0.1332,0.1593,0.1867,0.19315,0.19335,0.1977,0.2023,0.2009,0.20915,0.27625,0.28155,0.040102817,0.1579168,-0.2685111,0.15962178,3.490664280886839,5,0.9982593360517836
0.1485,0.1379,0.1753,0.2208,0.26625,0.27345,0.27015,0.2504,0.2799,0.3361,0.3796,0.3689,0.062818356,0.1511751,-0.36817443,0.2145241,3.4646712616158406,5,0.9982567563252782
0.1606,0.198,0.2523,0.3136,0.3328,0.33575,0.34455,0.3556,0.352,0.33455,0.42275,0.40315,0.0627615,0.09131978,-0.25249982,0.14167216,3.4646712616158406,5,0.9982428134789704
0.0987,0.09195,0.1158,0.1488,0.1776,0.1826,0.19115,0.17693333,0.19575,0.227,0.2307,0.21653333,0.08636922,0.081955686,-0.33160174,0.17060381,3.4495086670410915,5,0.9982100505637876
0.0617,0.1584,0.212,0.2598,0.2793,0.3153,0.331,0.3636,0.3539,0.2765,0.4347,0.3844,0.16650626,0.10246009,-0.34436372,0.14180025,3.5773076784568323,5,0.9981928607823132
0.144875,0.1498,0.192,0.2377,0.2662,0.264,0.27065,0.2689,0.2779,0.29435,0.351,0.354875,0.06158706,0.11623469,-0.29281768,0.16875124,3.5773076784568323,5,0.998164781244576
0.1812,0.2276,0.294,0.3704,0.396,0.3943,0.4053,0.4132,0.4081,0.4146,0.4924,0.485,0.054619677,0.09361464,-0.2522889,0.14764567,3.300006459253547,5,0.9981387847018708
0.1049,0.1256,0.179,0.2308,0.2652,0.2994,0.3197,0.3288,0.3272,0.3401,0.3483,0.3035,0.17512508,0.031236142,-0.3210696,0.12065798,3.5686433386998333,5,0.9981379868675944
0.1455,0.1636,0.2216,0.274,0.3203,0.3206,0.3308,0.3248,0.3348,0.3513,0.4251,0.3969,0.08483638,0.11883142,-0.3146745,0.17743155,3.5036607905223383,5,0.9981298693255384
0.1275,0.1666,0.2109,0.2557,0.2833,0.304525,0.3146,0.3148,0.32265,0.3206,0.3547,0.33663332,0.10359334,0.04731677,-0.25424328,0.118153505,3.3693635242888487,5,0.998094087409189
0.1005,0.1068,0.1388,0.181,0.2199,0.2219,0.2276,0.2104,0.2347,0.231,0.3043,0.3071,0.07511499,0.12912804,-0.37350488,0.2094704,3.4646712616158406,5,0.998092698030478
0.1749,0.2242,0.3042,0.3786,0.4071,0.41,0.4223,0.4418,0.43055,0.42665,0.51805,0.46135,0.07703559,0.0922412,-0.2600791,0.14760184,3.408353053195345,5,0.9980894817402716
0.14918333,0.19074285,0.27654284,0.3833,0.42225835,0.42916363,0.4409,0.4517,0.44897142,0.450325,0.55422854,0.56161,0.08191616,0.10492138,-0.33425045,0.18676648,3.362865269471099,5,0.998087685297363
0.14985,0.1822,0.2391,0.3108,0.33745,0.34385,0.3536,0.351,0.354,0.35455,0.42645,0.41485,0.060743466,0.092831075,-0.28149652,0.16061237,3.35203484477485,5,0.9980801151847608
0.1324,0.1598,0.206,0.26,0.2888,0.2877,0.2944,0.2866,0.2914,0.2878,0.3572,0.338,0.04866448,0.101449296,-0.2684659,0.16058668,3.4430104122233427,5,0.998078360717473
0.161,0.1426,0.182,0.2158,0.2689,0.2941,0.3076,0.2966,0.3197,0.3459,0.3602,0.313,0.15768932,0.059567563,-0.328661,0.13475175,3.5773076784568323,5,0.9980711398314818
0.1148,0.1654,0.19,0.2184,0.2301,0.2404,0.24885,0.2528,0.25805,0.2336,0.31695,0.27745,0.073005065,0.102434784,-0.25041917,0.12285671,3.4646712616158406,5,0.9980079133216722
0.18645,0.2199,0.2856,0.3446,0.36185,0.3616,0.3745,0.3872,0.3802,0.39315,0.48105,0.46145,0.058212634,0.11709726,-0.25494033,0.15253884,3.3953565435598465,5,0.9979971332880396
0.1397,0.1781,0.2258,0.2698,0.2805,0.28445,0.2925,0.2991,0.29205,0.29405,0.3822,0.38075,0.051502906,0.13370411,-0.25723687,0.15479985,3.5426503194288346,5,0.997995503443631
0.0916,0.1249,0.1496,0.17,0.16565,0.1642,0.17075,0.1833,0.1714,0.16435,0.2125,0.21845,0.037645064,0.10705916,-0.17370893,0.107572034,3.460339091737341,5,0.9979932407586948
0.1636,0.1832,0.2371,0.302,0.3299,0.3406,0.3538,0.3616,0.3657,0.3792,0.429,0.38155,0.08981318,0.07965268,-0.28809485,0.14594762,3.5773076784568323,5,0.997992457716946
0.0964,0.1334,0.177,0.2338,0.258,0.2945,0.3135,0.3364,0.3419,0.327,0.3834,0.3561,0.17993689,0.057217706,-0.36830834,0.13560256,3.4646712616158406,5,0.9979902763466766
0.15566666,0.204,0.2584,0.3244,0.32873333,0.33735,0.3472,0.3664,0.3564,0.3453,0.41643333,0.3991,0.060799066,0.077679515,-0.2341813,0.12997942,3.46467126161584,5,0.997978214327726
0.1017,0.1284,0.1698,0.226,0.2415,0.2555,0.261,0.2662,0.2671,0.2706,0.3167,0.2936,0.081674136,0.08496061,-0.30195275,0.15800704,3.4646712616158406,5,0.9979751103151118
0.1361,0.145,0.1818,0.218,0.2413,0.2399,0.247,0.2312,0.2455,0.2838,0.3262,0.3114,0.029385574,0.14115797,-0.284252,0.18252935,3.464671261615841,5,0.997969468427368
0.10215,0.1104,0.1411,0.178,0.1891,0.18745,0.1953,0.1988,0.20005,0.2126,0.28685,0.3047,0.055201683,0.17827071,-0.34057716,0.20108521,3.5513146591858344,5,0.9979680003883642
0.1607,0.1916,0.2348,0.2802,0.2896,0.2897,0.2988,0.3022,0.2993,0.3228,0.35,0.3589,0.0377747,0.078084104,-0.19699043,0.12135233,3.4646712616158406,5,0.9979621998080236
0.15105,0.1884,0.2335,0.2857,0.3028,0.30725,0.31545,0.326,0.3193,0.32545,0.4124,0.38835,0.06588199,0.12723796,-0.27697787,0.15150516,3.4343460724663437,5,0.9979480301610588
0.13335,0.1805,0.2244,0.2615,0.27645,0.27915,0.284,0.2978,0.29175,0.28835,0.36195,0.3552,0.06490256,0.1073887,-0.23458686,0.13174495,3.5773076784568323,5,0.9979269723967744
0.211275,0.2585,0.3408,0.4097,0.4405,0.43445,0.44675,0.4588,0.44844165,0.45166665,0.55395,0.527225,0.056534234,0.10525662,-0.238223,0.14655404,3.391024373681346,5,0.9979260402512676
0.1214,0.1548,0.2008,0.248,0.2622,0.2631,0.2708,0.2736,0.2688,0.262,0.334,0.3159,0.049079783,0.10816192,-0.24906506,0.15201898,3.4148089610337875,5,0.9979250462052648
0.1839,0.2181,0.278,0.3412,0.36395,0.3648,0.37495,0.3812,0.3765,0.3856,0.4776,0.47395,0.055370975,0.11837021,-0.26416093,0.15478459,3.4278478176485936,5,0.9979201231221996
0.0783,0.0829,0.10235,0.1228,0.14505,0.1476,0.15525,0.1499,0.16145,0.1561,0.22315,0.25975,0.09937662,0.16042642,-0.37112138,0.19550754,3.4646712616158406,5,0.9979123803145756
0.1503,0.1554,0.2032,0.2482,0.256,0.2582,0.2668,0.2884,0.2711,0.3386,0.3478,0.3123,0.07491613,0.12392951,-0.26243192,0.1463743,3.4646712616158406,5,0.9978999882547794
0.1164,0.1238,0.1552,0.1792,0.1921,0.1914,0.1947,0.1938,0.1964,0.2088,0.2671,0.2689,0.039142113,0.15253507,-0.2649775,0.16847754,3.449508667041092,5,0.9978951090825532
0.1509,0.1691,0.2025,0.2334,0.2678,0.2714,0.2769,0.2632,0.2788,0.2805,0.3192,0.3359,0.06000808,0.06755853,-0.22369179,0.12214437,3.4646712616158406,5,0.997893916462966
0.17564642,0.21742222,0.290575,0.38073334,0.40323332,0.40764,0.41933334,0.44565,0.42485,0.4258857,0.51115,0.476725,0.07855515,0.092200875,-0.2751255,0.14714962,3.460339091737341,5,0.9978918440131722
0.0915,0.10525,0.1356,0.19691429,0.223075,0.22865,0.23405,0.2224,0.228875,0.2223,0.314225,0.29805,0.060779493,0.15715337,-0.39709884,0.21875492,3.566477253760583,5,0.9978903534910886
0.1102,0.13,0.1588,0.1909,0.21745,0.2162,0.22165,0.2156,0.2269,0.22465,0.2894,0.28605,0.06076261,0.12105368,-0.29138777,0.16309482,3.4668373465550903,5,0.9978880629682012
0.1329,0.1303,0.1712,0.2182,0.2721,0.29,0.29225,0.2682,0.3107,0.30585,0.40285,0.37745,0.10279608,0.12914301,-0.40353626,0.21828257,3.447342582101842,5,0.9978868762341984
0.11455,0.1272,0.1637,0.1934,0.20915,0.21195,0.21655,0.2177,0.2119,0.21525,0.27895,0.27005,0.05910973,0.1365998,-0.26036373,0.15594982,3.4430104122233423,5,0.997854139438424
0.2283,0.2772,0.3424,0.4038,0.4263,0.4262,0.4325,0.4452,0.43165,0.4344,0.51145,0.49735,0.048763234,0.084614545,-0.19798557,0.117760204,3.559978998942833,5,0.9978485997537992
0.1147,0.1664,0.2588,0.3456,0.3722,0.3843,0.3887,0.4108,0.3956,0.3712,0.4821,0.4559,0.08619778,0.098553054,-0.3013902,0.17830451,3.4646712616158406,5,0.9978482440747768
0.12115,0.1218,0.1576,0.2148,0.23685,0.2407,0.24775,0.2435,0.2509,0.3049,0.33135,0.33125,0.062622726,0.13817088,-0.3553533,0.1984201,3.4430104122233427,5,0.9978376494541356
0.1015,0.1286,0.1642,0.2074,0.2111,0.2111,0.21475,0.2296,0.2171,0.2127,0.2577,0.2576,0.050800923,0.085509695,-0.2216165,0.12984331,3.464671261615841,5,0.997835916398092
0.09895,0.09575,0.1147,0.1468,0.17665,0.17945,0.1901,0.1742,0.19315,0.19995,0.3151,0.3206,0.08535826,0.239941,-0.4662634,0.26228055,3.4646712616158406,5,0.9978105254511614
0.1299,0.151,0.1978,0.2437,0.262,0.2713,0.27895,0.2812,0.2786,0.2852,0.3248,0.29793334,0.07144217,0.07656614,-0.24301572,0.13620469,3.557812914003584,5,0.997799168477464
0.1588,0.1834,0.2344,0.2862,0.3159,0.32415,0.3324,0.338,0.3359,0.34175,0.42605,0.4131,0.08298624,0.11831485,-0.29018095,0.15470351,3.4451764971625924,5,0.9977828689761888
0.17115,0.2073,0.2732,0.3306,0.3648,0.37225,0.3803,0.3944,0.3827,0.38665,0.49015,0.46325,0.08800001,0.12310249,-0.28420776,0.15399486,3.5166573001578376,5,0.9977762948895744
0.1344,0.168,0.2024,0.2372,0.2264,0.2277,0.2388,0.2634,0.2447,0.255,0.294,0.2772,0.05233716,0.091516614,-0.1845286,0.10367756,3.4819999411298395,5,0.9977751057941384
0.1458,0.1994,0.2853,0.3876,0.4162,0.418,0.43115,0.453,0.43515,0.4357,0.54775,0.55065,0.07780158,0.11455896,-0.31504714,0.17820816,3.456006921858841,5,0.9977460232257992
0.1063,0.1424,0.1758,0.2005,0.2104,0.2348,0.2442,0.2561,0.2524,0.2711,0.3189,0.3124,0.12176961,0.11640115,-0.28926623,0.13171369,3.4191834778915946,5,0.9977026441911888
0.1539,0.1906,0.2478,0.3126,0.33525,0.3361,0.34435,0.3498,0.3437,0.3462,0.424,0.408,0.05615943,0.10459816,-0.26228043,0.15364134,3.5426503194288346,5,0.9976968467816276
0.079,0.1006,0.1385,0.1737,0.18845,0.194,0.2013,0.2072,0.2079,0.20435,0.264,0.2728,0.0879496,0.11888111,-0.31180122,0.17424548,3.460339091737341,5,0.9976947187196412
0.090414286,0.103,0.1372,0.1908,0.21565,0.21605,0.2225,0.2136,0.2233,0.21555,0.245,0.2308,0.05637982,0.04633784,-0.2820513,0.15842637,3.5773076784568323,5,0.9976825019978456
0.1,0.1336,0.17805,0.2114,0.2171,0.22546667,0.2314,0.2432,0.234725,0.23215,0.29295,0.283025,0.06995161,0.11034255,-0.24394906,0.14475402,3.4646712616158406,5,0.9976745493201838
0.14,0.1704,0.2248,0.2806,0.3012,0.3234,0.3445,0.3844,0.356,0.3417,0.4386,0.401,0.15609021,0.10395167,-0.32227916,0.12904239,3.5686433386998333,5,0.9976519444507884
0.11815,0.1675,0.2016,0.2368,0.2512,0.2553,0.2597,0.262,0.2601,0.2492,0.2985,0.26605,0.05052124,0.06874327,-0.19376124,0.10966004,3.5166573001578367,5,0.9976450707626148
0.0917,0.1096,0.1357,0.1622,0.17,0.17265,0.18055,0.1897,0.18325,0.1847,0.2679,0.2785,0.07814721,0.1876316,-0.32755202,0.17932546,3.47333560137284,5,0.9976271385486196
0.1637,0.2068,0.2603,0.3089,0.32765,0.3296,0.3413,0.3498,0.3499,0.34825,0.472,0.45285,0.062091988,0.14855821,-0.28908914,0.16770095,3.4300139025878438,5,0.9976114097767456
0.114,0.146,0.1858,0.2216,0.2423,0.24005,0.2468,0.2424,0.24465,0.24105,0.3092,0.29825,0.044827607,0.11654777,-0.24929291,0.1549173,3.5773076784568323,5,0.9976051866772192
0.10585,0.1172,0.1583,0.2137,0.22745,0.22885,0.23835,0.2504,0.24865,0.26,0.37675,0.3904,0.07907781,0.2048289,-0.4082796,0.23260789,3.417017392952344,5,0.997575975740874
0.123875,0.20615,0.265,0.3172,0.344175,0.36345,0.3769,0.3962,0.388775,0.34045,0.448675,0.404125,0.11073731,0.07152668,-0.25736508,0.11951617,3.4646712616158406,5,0.9975568776057272
0.1417,0.1794,0.2354,0.2828,0.3074,0.3031,0.3121,0.3124,0.3104,0.3101,0.3781,0.3672,0.049731225,0.0983297,-0.23259984,0.14669904,3.4170173929523444,5,0.9975563719822316
0.16415,0.2079,0.2765,0.3576,0.38075,0.38575,0.3931,0.4006,0.39555,0.401,0.48505,0.49125,0.056713246,0.101635225,-0.2738494,0.1613548,3.47116951643359,5,0.9975547291987624
0.1096,0.1437,0.1929,0.2428,0.2677,0.2761,0.2829,0.289,0.28785,0.2612,0.36275,0.3619,0.086874776,0.1151245,-0.305678,0.16648205,3.4646712616158406,5,0.9975467539959032
0.1538,0.2202,0.3112,0.4278,0.46155,0.4615,0.47755,0.4972,0.488,0.452,0.5919,0.6031,0.07502704,0.096212596,-0.31081828,0.17402565,3.5773076784568323,5,0.9975404317674758
0.10215,0.1459,0.1915,0.2218,0.2346,0.23655,0.2439,0.248,0.24155,0.2145,0.29465,0.27905,0.055768404,0.0990302,-0.2121773,0.13461855,3.4516747519803417,5,0.9975353925317326
0.1412,0.1562,0.2036,0.2454,0.2811,0.2982,0.3082,0.3276,0.3154,0.3234,0.3867,0.3591,0.1434555,0.10155249,-0.31018126,0.1328972,3.559978998942833,5,0.9975271830569882
0.14345,0.1853,0.2383,0.3074,0.3286,0.32725,0.3361,0.3506,0.3412,0.3359,0.41515,0.40635,0.06565352,0.09777219,-0.27064043,0.14831737,3.516657300157837,5,0.9975042544631206
0.154,0.1784,0.2358,0.2724,0.2935,0.2914,0.297,0.2902,0.2927,0.30255,0.4063,0.3953,0.031638827,0.1625179,-0.26553497,0.18312562,3.538318149550335,5,0.9974912695436292
0.10603333,0.0955,0.1208,0.1471,0.1715,0.16926667,0.175175,0.1618,0.1758,0.1995,0.2493,0.25056666,0.047588203,0.17290051,-0.34720346,0.21278875,3.566477253760583,5,0.9974759357820128
0.13845,0.1714,0.2242,0.285,0.3045,0.30996665,0.3198,0.3308,0.3278,0.32405,0.4353,0.40883332,0.074374795,0.14087273,-0.32009098,0.17840491,3.460339091737341,5,0.997458660885264
0.17684166,0.2148,0.2826182,0.34953332,0.38588,0.39285,0.40516666,0.4158,0.41043332,0.42154,0.5059875,0.46355,0.086585395,0.10426891,-0.2832459,0.1513476,3.4538408369195914,5,0.9974538442800772
0.1259,0.1604,0.2062,0.2376,0.2703,0.2987,0.3139,0.3164,0.327,0.3304,0.3728,0.3389,0.14223826,0.06544727,-0.28773746,0.122884475,3.456006921858841,5,0.9974339812025504
0.1546,0.1921,0.2377,0.2826,0.30275,0.3092,0.3211,0.3274,0.3279,0.33435,0.398,0.3855,0.073442645,0.09656979,-0.25216296,0.13423881,3.4430104122233427,5,0.9974249242271358
0.15,0.1746,0.2233,0.2845,0.3094,0.3121,0.31825,0.3192,0.31865,0.3207,0.3953,0.38165,0.05747889,0.10736045,-0.2780472,0.1584867,3.3693635242888487,5,0.9974180446549956
0.24566667,0.2873,0.32013333,0.33872,0.358175,0.35074,0.352075,0.3545625,0.34724,0.35103333,0.4116,0.4421,0.022851432,0.084813654,-0.125,0.077904664,3.436512157405593,5,0.9974132360557324
0.1848,0.2234,0.2854,0.3596,0.3964,0.3987,0.4113,0.4108,0.4131,0.4203,0.486,0.4501,0.066458985,0.08108108,-0.26004666,0.14285715,3.280554041779605,5,0.997402780971054
0.1192,0.1546,0.1903,0.2151,0.23545,0.23655,0.24365,0.2472,0.2431,0.1993,0.2895,0.2607,0.06943541,0.08711978,-0.2067528,0.113415726,3.5686433386998333,5,0.9973946252876388
0.09065,0.1047,0.1385,0.2029,0.23585,0.2433,0.2543,0.2613,0.27095,0.2713,0.3636,0.34905,0.12580782,0.14600898,-0.44831705,0.2150134,3.46467126161584,5,0.9973817986682328
0.0932,0.1131,0.1506,0.1938,0.22885,0.2286,0.23555,0.2213,0.24325,0.214,0.30315,0.31985,0.0662491,0.10962665,-0.33619833,0.19552535,3.445176497162592,5,0.997377857782974
0.1505,0.1714,0.219,0.2612,0.2807,0.2876,0.2951,0.2998,0.3006,0.2984,0.3836,0.3551,0.068805695,0.12130956,-0.2731497,0.15555556,3.460339091737341,5,0.9973719279673008
0.2211,0.2716,0.3424,0.397,0.42285,0.41995,0.4292,0.4364,0.4251,0.42735,0.51935,0.52295,0.047276195,0.09979352,-0.20533794,0.12826669,3.5404842344895853,5,0.9973687871347304
