B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,entropy,lc,random_split
0.0435,0.0667,0.09345,0.08965,0.13165,0.26205,0.2847,0.2888,0.30025,0.30575,0.22825,0.1527,0.5262254,3.5773076784568323,3,0.087452471539083
0.07675,0.0695,0.0946,0.1106,0.1436,0.18895,0.209,0.2205,0.2312,0.27045,0.30735,0.22745,0.3319239,3.460339091737341,3,0.4347002175625645
0.0726,0.0838,0.1124,0.131,0.1596,0.20975,0.22275,0.2409,0.249,0.28275,0.29775,0.22625,0.29550955,3.542650319428835,3,0.4091386107378387
0.04855,0.05375,0.0766,0.0843,0.1336,0.21565,0.24645,0.2674,0.28265,0.27505,0.24445,0.16175,0.52061415,3.4646712616158406,3,0.1929174480224664
0.0604,0.065,0.0888,0.1072,0.1444,0.1855,0.2051,0.2082,0.2222,0.2264,0.2605,0.2147,0.32022828,3.460339091737341,3,0.1166319690768544
0.05795,0.0656,0.0968,0.1085,0.167,0.20115,0.212,0.2309,0.2341,0.254,0.31075,0.242,0.36063644,3.559978998942834,3,0.6340405882606462
0.0525,0.0494,0.07835,0.0763,0.12805,0.2125,0.2455,0.2731,0.2718,0.2799,0.2288,0.1403,0.56325126,3.464671261615841,3,0.4977708779240724
0.0504,0.06,0.0805,0.0838,0.1306,0.2022,0.2221,0.243,0.2527,0.2487,0.2574,0.1797,0.48714808,3.5773076784568323,3,0.457982780447009
0.0459,0.0712,0.097,0.1046,0.1417,0.2082,0.2337,0.2836,0.2628,0.261,0.2738,0.1926,0.46110255,3.4646712616158406,3,0.4231320043149355
0.05475,0.0487,0.06545,0.0707,0.1138,0.20125,0.22615,0.2389,0.2468,0.24025,0.2244,0.1589,0.5432817,3.5513146591858344,3,0.3489601070294853
0.0488,0.04415,0.0626,0.0621,0.10065,0.1874,0.2062,0.2115,0.2266,0.2452,0.20915,0.141,0.54605263,3.4603390917373416,3,0.6292140916087625
0.0435,0.04225,0.0588,0.05615,0.1036,0.1656,0.18835,0.199,0.20875,0.27455,0.2085,0.13575,0.5598667,3.4646712616158406,3,0.0869499028406658
0.0439,0.0601,0.0831,0.0912,0.12745,0.1797,0.1982,0.2026,0.2131,0.2271,0.2454,0.18495,0.3791695,3.399646366459039,3,0.5499616548125504
0.0426,0.04195,0.06655,0.059,0.1193,0.19845,0.22735,0.2468,0.26305,0.2684,0.22335,0.1409,0.61412686,3.5686433386998333,3,0.4362774717982958
0.03555,0.04735,0.06855,0.06745,0.11875,0.21335,0.24135,0.2509,0.26675,0.24625,0.22245,0.14025,0.5762525,3.4386782423448428,3,0.0359697601814543
0.0412,0.0518,0.0794,0.0766,0.128,0.1793,0.2059,0.231,0.2358,0.238,0.2577,0.1776,0.5019506,3.406186968256096,3,0.3333976884128642
0.04305,0.04095,0.0692,0.0636,0.12525,0.22945,0.26845,0.2649,0.2953,0.29205,0.2295,0.13525,0.61278534,3.490664280886839,3,0.2256077026537191
0.06325,0.05535,0.0787,0.08785,0.1378,0.1978,0.22565,0.233,0.2436,0.25945,0.2614,0.1938,0.4523921,3.456006921858841,3,0.684614204249063
0.05455,0.0756,0.1058,0.1217,0.15075,0.1979,0.2155,0.2437,0.2461,0.25035,0.2917,0.20735,0.3338807,3.4993286206438388,3,0.4145661997031632
0.0568,0.06505,0.0936,0.09915,0.14725,0.2199,0.24335,0.2679,0.2645,0.2801,0.2671,0.188,0.4597466,3.5686433386998333,3,0.3787282812069357
0.0591,0.0568,0.0758,0.076,0.1316,0.2241,0.2532,0.247,0.2843,0.2623,0.2244,0.1488,0.5294118,3.464671261615841,3,0.2171358143181039
0.04095,0.044,0.0757,0.063,0.1322,0.2565,0.2924,0.3182,0.3247,0.32055,0.22135,0.13115,0.6694648,3.464671261615841,3,0.1114886264844269
0.0546,0.1115,0.1482,0.1701,0.17875,0.2476,0.2744,0.3028,0.3006,0.27995,0.2625,0.1878,0.280609,3.559978998942833,3,0.6941093678267363
0.06095,0.0544,0.0799,0.0829,0.1269,0.21955,0.2483,0.2813,0.27555,0.27985,0.24075,0.1558,0.54475564,3.460339091737341,3,0.2867997306813638
0.07675,0.04645,0.07405,0.0704,0.13495,0.1941,0.21985,0.2374,0.2483,0.27045,0.2778,0.1935,0.5425601,3.5686433386998333,3,0.0032877704551215
0.0572,0.0672,0.0913,0.0948,0.14305,0.2074,0.22875,0.2504,0.2571,0.2568,0.24995,0.17545,0.45075318,3.566477253760583,3,0.6156538535122349
0.042,0.0512,0.0768,0.0849,0.1291,0.16915,0.18285,0.1921,0.21215,0.20655,0.274,0.20035,0.38700363,3.445176497162593,3,0.3894346526214715
0.0363,0.06365,0.09025,0.1059,0.1385,0.18665,0.20215,0.2236,0.21825,0.21235,0.252,0.18285,0.3572079,3.5166573001578367,3,0.5688939750682993
0.0435,0.03945,0.05835,0.056,0.11565,0.19955,0.22295,0.2169,0.24315,0.27455,0.21805,0.1508,0.58959323,3.460339091737341,3,0.0994683240674647
0.0471,0.0597,0.0853,0.0882,0.1336,0.2161,0.2349,0.2642,0.2587,0.2678,0.2286,0.1798,0.49943244,3.5686433386998333,3,0.6230521427249078
0.0678,0.0902,0.1142,0.1278,0.1388,0.1881,0.2032,0.227,0.2364,0.2419,0.2504,0.188,0.27959412,3.4646712616158406,3,0.4095723678436389
0.0572,0.05485,0.0774,0.07725,0.14215,0.2121,0.2333,0.2566,0.26365,0.2568,0.2481,0.1723,0.5372173,3.4495086670410924,3,0.3379149876887564
0.06665,0.0514,0.0735,0.0799,0.1204,0.1883,0.21185,0.2013,0.2202,0.2337,0.22675,0.17405,0.4317212,3.542650319428835,3,0.1537941310072826
0.0475,0.0454,0.0672,0.0637,0.1161,0.22065,0.24775,0.2827,0.2641,0.2576,0.20455,0.128,0.6322171,3.460339091737341,3,0.1442295681756308
0.0878,0.04855,0.06555,0.06145,0.10465,0.1984,0.2178,0.2405,0.2354,0.24595,0.1843,0.1333,0.59297895,3.4646712616158406,3,0.7883210255413589
0.0378,0.05295,0.0757,0.0733,0.1241,0.20675,0.23275,0.2529,0.26125,0.25225,0.23175,0.1396,0.55058247,3.47333560137284,3,0.7444313986274096
0.0658,0.0471,0.0662,0.06705,0.1169,0.1976,0.22695,0.2461,0.2567,0.2691,0.226,0.16145,0.57177067,3.5773076784568323,3,0.6472005600039784
0.0735,0.0635,0.08585,0.08605,0.13335,0.2272,0.25125,0.2691,0.2681,0.25975,0.22065,0.14845,0.515416,3.4646712616158406,3,0.4403041944382877
0.0647,0.0955,0.1362,0.1646,0.18335,0.22135,0.24295,0.2536,0.2605,0.26765,0.3199,0.25375,0.21281683,3.460339091737341,3,0.425524396278507
0.0497,0.0518,0.0722,0.0799,0.1275,0.183,0.2035,0.2224,0.2345,0.2381,0.2632,0.1895,0.47138605,3.438678242344843,3,0.2633941324645604
0.0857,0.0824,0.1151,0.1434,0.2036,0.23195,0.25465,0.2547,0.27315,0.27765,0.3505,0.27535,0.279578,3.4906642808868384,3,0.1252596954258876
0.047,0.062,0.0857,0.0908,0.1375,0.187,0.2104,0.224,0.2392,0.2526,0.2714,0.1962,0.4231258,3.4603390917373416,3,0.7413703654664467
0.0426,0.0991,0.1257,0.1388,0.1578,0.23435,0.2622,0.2844,0.2891,0.2684,0.26415,0.18535,0.34404537,3.4646712616158406,3,0.5557186715642553
0.07405,0.07785,0.1068,0.1316,0.178,0.2276,0.2411,0.2533,0.2554,0.23695,0.30315,0.2461,0.316186,3.559978998942833,3,0.5475613890460383
0.0475,0.04375,0.05875,0.0548,0.1147,0.19205,0.2254,0.2273,0.24135,0.2576,0.21555,0.14925,0.6114853,3.5686433386998333,3,0.4662363220821931
0.0411,0.05045,0.07845,0.0724,0.13745,0.1963,0.2181,0.2446,0.2494,0.25025,0.2385,0.14485,0.54321766,3.4603390917373407,3,0.2584457516085127
0.0702,0.0739,0.1079,0.1434,0.1751,0.2048,0.22125,0.2346,0.24545,0.26245,0.3341,0.27325,0.24126983,3.4603390917373416,3,0.4689087022708432
0.05885,0.06305,0.0917,0.1076,0.17555,0.20905,0.22445,0.2132,0.24375,0.24155,0.31525,0.25765,0.32917705,3.4148089610337875,3,0.0392622475113866
0.04015,0.04925,0.07065,0.07935,0.1204,0.19245,0.21705,0.2354,0.25105,0.25405,0.2364,0.1689,0.4957903,3.427847817648594,3,0.7626924233829745
0.0483,0.0471,0.0728,0.068,0.1327,0.2137,0.2452,0.2652,0.2745,0.2616,0.2631,0.1835,0.5918367,3.557812914003584,3,0.712111388624579
0.04235,0.0476,0.0721,0.0672,0.1299,0.2051,0.22395,0.2486,0.2538,0.25665,0.24235,0.1531,0.5744142,3.5773076784568323,3,0.3489311920263456
0.0426,0.0503,0.0719,0.0673,0.1235,0.2048,0.2297,0.2684,0.2753,0.2606,0.2441,0.1574,0.59904677,3.559978998942833,3,0.0791117516475671
0.0627,0.05365,0.073,0.08325,0.12045,0.1842,0.2053,0.2198,0.2291,0.2488,0.23485,0.1654,0.4505857,3.5513146591858344,3,0.0433048760911934
0.04385,0.0435,0.0669,0.05765,0.0988,0.2106,0.23035,0.2245,0.25315,0.2364,0.17205,0.11195,0.5913521,3.5773076784568323,3,0.0368490401039622
0.04305,0.04095,0.06945,0.0627,0.1235,0.2316,0.2645,0.284,0.29775,0.29205,0.227,0.1318,0.638304,3.4603390917373416,3,0.7435168414357937
0.0863,0.05665,0.0811,0.0838,0.13805,0.1901,0.20475,0.2202,0.2347,0.2138,0.2315,0.17105,0.4486842,3.5773076784568323,3,0.1962013736438927
0.03685,0.0427,0.06585,0.0685,0.11425,0.1654,0.17805,0.1973,0.20235,0.21435,0.2338,0.15805,0.48457488,3.5773076784568323,3,0.1002227955760647
0.0434,0.0485,0.0725,0.0675,0.1024,0.1433,0.1601,0.175,0.1857,0.1926,0.1967,0.1402,0.44329894,3.538318149550336,3,0.0879740950222739
0.0824,0.05865,0.08285,0.08375,0.11865,0.1991,0.22105,0.2235,0.2515,0.2581,0.2171,0.14425,0.45484132,3.4646712616158406,3,0.7758084620400464
0.0444,0.0439,0.0642,0.0652,0.1183,0.1973,0.2104,0.2144,0.2215,0.2576,0.2252,0.1485,0.53361946,3.557812914003584,3,0.6968283143229888
0.04495,0.0665,0.09225,0.1055,0.1486,0.20685,0.2267,0.2333,0.2453,0.24215,0.2772,0.2125,0.37721372,3.460339091737341,3,0.3360564819882734
0.05235,0.0616,0.08685,0.094,0.1446,0.2329,0.2643,0.2688,0.2811,0.29475,0.26325,0.1814,0.48180816,3.5036607905223383,3,0.1638541154237039
0.0384,0.04135,0.06555,0.05635,0.11075,0.2037,0.2267,0.2502,0.24855,0.23755,0.2022,0.13105,0.63236016,3.481999941129839,3,0.0841182696590536
0.0459,0.0706,0.0933,0.1028,0.1393,0.2013,0.2275,0.2398,0.2533,0.2564,0.2801,0.2006,0.39988327,3.5773076784568323,3,0.1831864573300046
0.0878,0.04595,0.06545,0.06655,0.11835,0.17375,0.19555,0.194,0.20905,0.24595,0.19695,0.14645,0.48915756,3.5686433386998333,3,0.6322171328896523
0.05065,0.0535,0.0789,0.07715,0.1344,0.22735,0.2647,0.2547,0.29625,0.2942,0.2429,0.1532,0.5350309,3.4603390917373416,3,0.5239569922573362
0.04455,0.08875,0.1121,0.1273,0.13955,0.17815,0.19825,0.2109,0.22065,0.2132,0.2582,0.2035,0.24719101,3.404020883316846,3,0.461281789442124
0.0658,0.04605,0.06465,0.0665,0.1144,0.20245,0.23005,0.2462,0.2462,0.2691,0.21595,0.13565,0.5746722,3.5773076784568323,3,0.2791117014935109
0.0492,0.0452,0.0643,0.0703,0.1244,0.1812,0.2051,0.2194,0.2167,0.2638,0.2336,0.1591,0.5146704,3.4646712616158406,3,0.7772521068337135
0.0726,0.0728,0.1038,0.1145,0.15895,0.22485,0.2399,0.2429,0.25625,0.28275,0.2925,0.21045,0.35926133,3.4819999411298395,3,0.7444346797167901
0.0585,0.04675,0.07575,0.0655,0.141,0.2282,0.2579,0.2744,0.27715,0.2904,0.2497,0.16325,0.61459255,3.4646712616158406,3,0.4362003107545252
0.04675,0.05475,0.0772,0.07985,0.1322,0.2016,0.2237,0.2351,0.249,0.26745,0.25625,0.18345,0.49293536,3.5426503194288346,3,0.41950724436866
0.0553,0.0843,0.1078,0.1238,0.1485,0.2011,0.2185,0.2496,0.2508,0.2544,0.2955,0.2243,0.3369041,3.566477253760583,3,0.5498505704441768
0.05765,0.104,0.1372,0.1696,0.1805,0.2235,0.24235,0.2637,0.2561,0.25,0.3008,0.2472,0.21717058,3.4646712616158406,3,0.3450767212969299
0.05595,0.05065,0.07145,0.0769,0.12235,0.1827,0.20805,0.1987,0.22375,0.24285,0.25005,0.1854,0.44194484,3.460339091737341,3,0.3115546890568611
0.05625,0.04585,0.067,0.0675,0.1217,0.20165,0.22385,0.2423,0.2482,0.267,0.23105,0.1591,0.564235,3.4430104122233423,3,0.0683593640888556
0.03975,0.0448,0.06635,0.0645,0.1143,0.1688,0.18635,0.2022,0.2128,0.2156,0.24035,0.1727,0.51631045,3.46467126161584,3,0.0574495425735945
0.0584,0.047,0.0721,0.06555,0.1323,0.2114,0.23535,0.2594,0.26455,0.2791,0.24845,0.1671,0.5965533,3.460339091737341,3,0.0029271118146075
0.0464,0.0665,0.0869,0.0956,0.1382,0.1961,0.2231,0.2264,0.25,0.2595,0.2774,0.1991,0.40621117,3.425681732709343,3,0.7918676231374113
0.0613,0.0732,0.096,0.1134,0.1513,0.1787,0.1966,0.217,0.2236,0.2383,0.3157,0.2549,0.31355932,3.5773076784568323,3,0.4902659750437252
0.0435,0.0461,0.0678,0.0673,0.1332,0.24035,0.26055,0.2821,0.2882,0.27455,0.2298,0.1517,0.61476815,3.460339091737341,3,0.3701482495278947
0.08305,0.05865,0.0872,0.0962,0.15985,0.22105,0.24405,0.2353,0.2569,0.29805,0.28825,0.2106,0.41960788,3.391024373681346,3,0.1708761789372842
0.0406,0.04405,0.0706,0.0645,0.1249,0.18355,0.19965,0.2326,0.23095,0.22885,0.2376,0.16955,0.5658028,3.559978998942833,3,0.1355480848559896
0.0793,0.0455,0.06395,0.0661,0.15495,0.20095,0.2132,0.1829,0.225,0.2377,0.2616,0.2258,0.46907628,3.559978998942833,3,0.0580087059899493
0.0435,0.0686,0.0899,0.09335,0.1353,0.25415,0.2837,0.3068,0.30505,0.30575,0.20745,0.14115,0.533425,3.4538408369195914,3,0.7367601406106913
0.0525,0.05345,0.08075,0.0759,0.13015,0.21365,0.242,0.2736,0.277,0.2799,0.23005,0.1426,0.56566525,3.5773076784568323,3,0.1798946113726751
0.0515,0.0455,0.0702,0.0719,0.12805,0.21625,0.24955,0.2648,0.2806,0.2773,0.2408,0.1596,0.5729136,3.4646712616158406,3,0.0746935700348815
0.03975,0.0457,0.06775,0.0675,0.12365,0.1763,0.18655,0.1875,0.209,0.2156,0.2535,0.1981,0.4705882,3.464671261615841,3,0.5058134523046942
0.03795,0.04035,0.0607,0.0574,0.11175,0.1677,0.18485,0.2099,0.2126,0.2211,0.218,0.1478,0.57052004,3.5773076784568323,3,0.3744832352939496
0.04915,0.0671,0.0916,0.1027,0.15745,0.1975,0.21765,0.2531,0.2484,0.2478,0.26805,0.195,0.42270938,3.4646712616158406,3,0.2007360959281152
0.0465,0.04915,0.0683,0.0765,0.1284,0.19965,0.2082,0.2314,0.24345,0.25445,0.21235,0.1356,0.50308543,3.460339091737341,3,0.1992832738192289
0.0435,0.04745,0.07,0.0731,0.1332,0.24035,0.26055,0.2772,0.2882,0.27455,0.2298,0.1517,0.58264345,3.460339091737341,3,0.1779571683914556
0.0483,0.0482,0.0694,0.0714,0.1257,0.2025,0.2282,0.257,0.2603,0.2616,0.2499,0.167,0.56516445,3.460339091737341,3,0.3961205062208592
0.0863,0.05385,0.07535,0.0745,0.13575,0.19055,0.2096,0.2147,0.2312,0.2138,0.22825,0.14945,0.48478562,3.460339091737341,3,0.3853986557463156
0.06695,0.0925,0.1149,0.1255,0.17,0.2212,0.2367,0.2599,0.24915,0.2739,0.2456,0.2056,0.34872863,3.4646712616158406,3,0.7068665860552547
0.0763,0.0948,0.146,0.1832,0.2605,0.2884,0.304,0.2852,0.3122,0.2919,0.399,0.3329,0.21776259,3.4646712616158406,3,0.5870555462955912
0.05265,0.04815,0.07175,0.06955,0.1253,0.2029,0.2354,0.2495,0.26715,0.28015,0.22115,0.1449,0.5640182,3.4386782423448428,3,0.1708430861378559
0.05225,0.09155,0.1165,0.1409,0.1634,0.1989,0.21445,0.241,0.2344,0.2268,0.2819,0.22685,0.2621105,3.4646712616158406,3,0.1609300079075086
0.0363,0.075,0.09635,0.1143,0.1385,0.18665,0.20215,0.2218,0.21825,0.21235,0.252,0.18285,0.3198453,3.5773076784568323,3,0.4770801266243807
0.03955,0.0444,0.0662,0.0604,0.12105,0.19585,0.2188,0.2413,0.2581,0.2625,0.2341,0.14535,0.5996022,3.4646712616158406,3,0.2659213222511356
0.0435,0.0426,0.0685,0.06125,0.11835,0.18655,0.2122,0.2339,0.24625,0.24785,0.221,0.1502,0.58495677,3.4603390917373407,3,0.7735036560368852
0.0558,0.07955,0.111,0.1268,0.13655,0.1798,0.2033,0.2355,0.218,0.2227,0.2572,0.1925,0.30002758,3.449508667041092,3,0.6997095434050471
0.0459,0.0622,0.085,0.0892,0.1358,0.1937,0.2158,0.2424,0.2465,0.2564,0.2604,0.1815,0.46200243,3.5426503194288346,3,0.6230936354044909
0.04455,0.07435,0.1013,0.1085,0.14365,0.1735,0.19275,0.2094,0.2128,0.2132,0.264,0.21995,0.31739542,3.5686433386998333,3,0.5989646759865167
0.0444,0.0589,0.082,0.0879,0.1319,0.2272,0.2327,0.2242,0.2452,0.2941,0.2478,0.1612,0.436719,3.5513146591858344,3,0.4506121044152895
0.06415,0.0441,0.0709,0.06675,0.12495,0.2194,0.24665,0.2456,0.28245,0.2751,0.22415,0.1401,0.5725949,3.4646712616158406,3,0.2991280861008797
0.05875,0.04945,0.0734,0.075,0.12915,0.2044,0.2362,0.2539,0.26775,0.26615,0.23605,0.1544,0.5439343,3.460339091737341,3,0.4723805323396102
0.05875,0.0432,0.07325,0.0655,0.1252,0.22615,0.2594,0.2923,0.2912,0.26615,0.2324,0.1408,0.63387364,3.494996450765339,3,0.3992519013527104
0.04675,0.04895,0.06945,0.0851,0.1261,0.1987,0.20875,0.2186,0.2301,0.26745,0.2471,0.18375,0.43957853,3.460339091737341,3,0.1215028437105071
0.0726,0.08605,0.115,0.1335,0.16455,0.21745,0.22975,0.2433,0.24875,0.28275,0.3158,0.24105,0.2914013,3.4516747519803426,3,0.5333468171216582
0.07915,0.0472,0.0737,0.07225,0.1329,0.1944,0.21395,0.2297,0.23335,0.26135,0.2533,0.17825,0.52144396,3.5773076784568323,3,0.3398621078370203
0.0599,0.0454,0.0754,0.071,0.132,0.2311,0.25335,0.2707,0.28595,0.2911,0.2489,0.14745,0.5844308,3.460339091737341,3,0.2393421131241103
0.0419,0.0821,0.1023,0.1131,0.11965,0.181,0.1958,0.2046,0.21665,0.22305,0.2278,0.17035,0.28800756,3.4798338561905897,3,0.0819336997512537
0.0581,0.0693,0.0944,0.10125,0.1399,0.2249,0.2421,0.2762,0.2686,0.2958,0.25845,0.1836,0.4635051,3.456006921858841,3,0.0513171135341006
0.0389,0.0536,0.0708,0.089,0.1092,0.1943,0.2272,0.2302,0.2578,0.2677,0.2218,0.1461,0.44235587,3.5686433386998333,3,0.220124442675181
0.0485,0.0769,0.1052,0.1032,0.15635,0.27255,0.30105,0.319,0.3338,0.29815,0.25325,0.16905,0.5111322,3.481999941129839,3,0.668493462400213
0.0524,0.0455,0.0648,0.0642,0.116,0.193,0.2131,0.2442,0.2433,0.2551,0.2313,0.1547,0.5836576,3.4386782423448423,3,0.3251215905324196
0.0872,0.0509,0.0737,0.072,0.12295,0.2292,0.25905,0.2678,0.27575,0.1998,0.23545,0.1608,0.57622135,3.490664280886839,3,0.1914028351578127
0.054,0.0755,0.106,0.1218,0.1726,0.2401,0.2471,0.2762,0.2525,0.2654,0.2321,0.1861,0.3879397,3.5231555549755864,3,0.6486495246678449
0.0512,0.043,0.0669,0.062,0.1279,0.195,0.2164,0.2424,0.2386,0.2553,0.2403,0.1655,0.5926413,3.4430104122233423,3,0.4927633372539789
0.0401,0.0472,0.07,0.063,0.1193,0.211,0.2434,0.2828,0.2823,0.2925,0.2315,0.1466,0.6356275,3.4646712616158406,3,0.4706766059317073
0.05965,0.05815,0.0884,0.08725,0.14535,0.194,0.2207,0.249,0.2466,0.28405,0.2692,0.1816,0.4810409,3.481999941129839,3,0.1414865191849661
0.039,0.0409,0.0684,0.0668,0.1263,0.21745,0.24195,0.2726,0.2843,0.282,0.2324,0.1404,0.6063642,3.5686433386998333,3,0.1013934785260176
0.03965,0.04285,0.0672,0.0642,0.12375,0.2048,0.2324,0.2509,0.26005,0.294,0.22895,0.13895,0.59251034,3.378027864045848,3,0.3142714921853393
0.0459,0.05855,0.0884,0.0993,0.14895,0.21345,0.23065,0.26,0.26165,0.2739,0.2608,0.176,0.44725856,3.460339091737341,3,0.6777052325871799
0.06255,0.07165,0.098,0.1124,0.1688,0.238,0.26375,0.2656,0.2878,0.27195,0.2492,0.17505,0.405291,3.4603390917373416,3,0.6055450560587038
0.04735,0.0631,0.09185,0.0969,0.1351,0.1859,0.2051,0.2233,0.225,0.22935,0.22535,0.15815,0.39475328,3.4386782423448428,3,0.4785554675769915
0.05555,0.06165,0.0819,0.09605,0.13875,0.20105,0.2198,0.2363,0.24605,0.2449,0.26235,0.1932,0.4219949,3.490664280886839,3,0.4563688605072244
0.0627,0.0418,0.05835,0.06205,0.108,0.17795,0.19625,0.2203,0.223,0.2488,0.21345,0.1364,0.5604746,3.460296744758034,3,0.1932007695667457
0.0809,0.0822,0.1097,0.1264,0.16575,0.21415,0.2325,0.2526,0.2554,0.25555,0.2945,0.22235,0.3329816,3.5686433386998333,3,0.7905492442911782
0.0595,0.0557,0.0888,0.0899,0.1712,0.2909,0.3086,0.2924,0.308,0.2798,0.2333,0.1825,0.5296887,3.4646712616158406,3,0.7736797377334103
0.0857,0.0634,0.0933,0.1072,0.14555,0.20015,0.2238,0.2438,0.2493,0.27765,0.27885,0.19805,0.3891738,3.386692203802846,3,0.7045199344595802
0.0456,0.0535,0.0758,0.0764,0.1328,0.2017,0.2256,0.2596,0.2586,0.2604,0.2422,0.1562,0.54523814,3.5773076784568323,3,0.1728062565328539
0.0625,0.0724,0.1088,0.134,0.1604,0.1882,0.2139,0.2438,0.2315,0.243,0.2918,0.2288,0.29062995,3.460339091737341,3,0.5980807096535364
0.0559,0.0482,0.07,0.0666,0.1186,0.1816,0.2052,0.2294,0.2379,0.2466,0.2371,0.1629,0.54999995,3.4646712616158406,3,0.5402683162394734
0.0589,0.04795,0.0731,0.0642,0.1319,0.2076,0.2305,0.2482,0.2572,0.26555,0.23225,0.15145,0.5889885,3.490664280886839,3,0.3702186851836978
0.0354,0.04205,0.065,0.06085,0.1053,0.1833,0.20995,0.2212,0.24,0.2417,0.21275,0.1387,0.56851625,3.490664280886839,3,0.7482633929040361
0.0521,0.04675,0.06685,0.0622,0.11705,0.19385,0.21525,0.2249,0.23025,0.24315,0.2226,0.16085,0.56670153,3.460339091737341,3,0.4182773427003652
0.04475,0.054,0.0759,0.0863,0.13735,0.1693,0.18535,0.2044,0.2125,0.20375,0.28195,0.2079,0.40626076,3.559978998942833,3,0.2876991373148133
0.06975,0.0548,0.0786,0.0815,0.1228,0.1913,0.21265,0.2195,0.2422,0.2444,0.2164,0.14485,0.45847178,3.460339091737341,3,0.7741362116338332
0.0336,0.0439,0.0655,0.0673,0.1121,0.1752,0.19585,0.2174,0.2265,0.2365,0.21925,0.1479,0.5272216,3.559978998942833,3,0.7217128504256072
0.05625,0.0497,0.0681,0.0695,0.1243,0.21715,0.2471,0.2554,0.27415,0.267,0.22185,0.1405,0.57217604,3.5686433386998333,3,0.5467146153919995
0.0868,0.0891,0.1106,0.1133,0.1677,0.23955,0.2642,0.2699,0.26905,0.2698,0.2344,0.1642,0.40866387,3.5686433386998333,3,0.4796871046325769
0.05375,0.05615,0.0836,0.0823,0.1388,0.1928,0.21975,0.2364,0.24205,0.2553,0.26125,0.1781,0.48352683,3.453840836919592,3,0.2342276622393384
0.0561,0.0667,0.08885,0.0992,0.1369,0.17285,0.1881,0.2091,0.21175,0.21295,0.2645,0.2003,0.35647094,3.490664280886838,3,0.2182305038017186
0.06255,0.0793,0.1048,0.1193,0.16295,0.2492,0.2778,0.2848,0.296,0.27195,0.2322,0.1565,0.40955207,3.4603390917373416,3,0.5210267788473619
0.05375,0.0783,0.1007,0.1194,0.1496,0.2137,0.2407,0.2579,0.27035,0.27055,0.2629,0.19255,0.36708188,3.4646712616158406,3,0.0221570529182044
0.03835,0.04115,0.0694,0.0625,0.1169,0.191,0.21605,0.2334,0.24745,0.25,0.2193,0.13195,0.57756,3.566477253760583,3,0.1063608712496537
0.0348,0.0419,0.06825,0.06605,0.1195,0.19615,0.21995,0.2327,0.2525,0.2502,0.21265,0.13915,0.55782425,3.559978998942833,3,0.7024490023470416
0.0424,0.0501,0.07325,0.07735,0.13135,0.1974,0.20995,0.2174,0.2377,0.23165,0.25435,0.17945,0.47514844,3.5686433386998333,3,0.194235769880228
0.0627,0.06835,0.0871,0.1048,0.1283,0.2046,0.2268,0.2699,0.25445,0.2964,0.2565,0.18825,0.44061914,3.559978998942833,3,0.0553977143907598
0.04945,0.06535,0.0896,0.10205,0.15705,0.1946,0.20875,0.1877,0.22265,0.24515,0.25165,0.2043,0.29559967,3.5209894700363367,3,0.7659923078420502
0.0572,0.0458,0.0712,0.0662,0.1312,0.2448,0.2726,0.2998,0.3002,0.3002,0.2311,0.1592,0.63825136,3.4516747519803417,3,0.5519994606896996
0.0409,0.0536,0.078,0.0784,0.1233,0.206,0.2358,0.2744,0.2714,0.2843,0.2357,0.1535,0.5555555,3.460339091737341,3,0.2665028496588788
0.0754,0.0699,0.09715,0.1155,0.1332,0.1901,0.19865,0.2267,0.22575,0.2633,0.26125,0.19385,0.32495615,3.4646712616158406,3,0.1419123166473506
0.0435,0.04455,0.06635,0.05935,0.1237,0.25035,0.2767,0.2882,0.29965,0.27455,0.22955,0.1389,0.6584664,3.447342582101842,3,0.1388019037406691
0.0475,0.0584,0.0819,0.0822,0.1227,0.1838,0.2039,0.232,0.2327,0.2433,0.2509,0.1677,0.47676638,3.326041825503852,3,0.1254153837757058
0.1176,0.05415,0.0756,0.082,0.1389,0.186,0.2066,0.211,0.2323,0.2684,0.26175,0.2167,0.44027302,3.4646712616158406,3,0.0100796304690959
0.0459,0.04335,0.06185,0.0624,0.1253,0.19205,0.21235,0.243,0.22385,0.23885,0.2199,0.1579,0.5913556,3.460339091737341,3,0.4823306291085776
0.04915,0.0789,0.1061,0.1177,0.1485,0.1954,0.212,0.2358,0.23855,0.2478,0.2596,0.1887,0.33408767,3.5773076784568323,3,0.2946071510253245
0.0554,0.0541,0.0796,0.08315,0.1296,0.1984,0.22275,0.2224,0.2365,0.25135,0.24265,0.17695,0.45573556,3.4646712616158406,3,0.6949847389839755
0.0402,0.045,0.0686,0.0639,0.1181,0.1967,0.2279,0.2504,0.2682,0.2817,0.2371,0.1508,0.5933821,3.460339091737341,3,0.2329732736435642
0.0461,0.0548,0.074,0.0808,0.1167,0.1829,0.2042,0.225,0.2332,0.2395,0.241,0.1638,0.47155005,3.533985979671836,3,0.0910760182500535
0.04625,0.0718,0.0971,0.0982,0.14035,0.22855,0.25135,0.2519,0.27755,0.26315,0.21755,0.15185,0.4390174,3.566477253760583,3,0.5936951334770729
